organization_code_iata,organization_code_icao,period_start_date,period_end_date,accounting_period,passenger_load_factor_pct
EW,EWG,2020-07-01,2020-07-31,Month 7,76.5072765072765
EW,EWG,2020-08-01,2020-08-31,Month 8,73.1105807478123
EW,EWG,2020-09-01,2020-09-30,Month 9,64.9019607843137
EW,EWG,2020-10-01,2020-10-31,Month 10,61.9221411192214
EW,EWG,2020-11-01,2020-11-30,Month 11,48.0314960629921
EW,EWG,2020-12-01,2020-12-31,Month 12,54.2635658914729
EW,EWG,2021-01-01,2021-01-31,Month 1,47.1264367816092
EW,EWG,2021-02-01,2021-02-28,Month 2,51.8796992481203
EW,EWG,2021-03-01,2021-03-31,Month 3,57.4144486692015
EW,EWG,2021-04-01,2021-04-30,Month 4,55.8536585365854
EW,EWG,2021-05-01,2021-05-31,Month 5,72.4743777452416
EW,EWG,2021-06-01,2021-06-30,Month 6,74.6160794941283
EW,EWG,2021-07-01,2021-07-31,Month 7,75.4569190600522
EW,EWG,2021-08-01,2021-08-31,Month 8,80.22030651341
EW,EWG,2021-09-01,2021-09-30,Month 9,78.3642415596767
AY,FIN,2020-01-01,2020-01-31,Month 1,77.9758915118031
AY,FIN,2020-02-01,2020-02-29,Month 2,76.1390186915888
AY,FIN,2020-03-01,2020-03-31,Month 3,57.9661241525517
AY,FIN,2020-04-01,2020-04-30,Month 4,23.8591693727568
AY,FIN,2020-05-01,2020-05-31,Month 5,29.8910275995519
AY,FIN,2020-06-01,2020-06-30,Month 6,43.7978205425458
AY,FIN,2020-07-01,2020-07-31,Month 7,41.4173673997413
AY,FIN,2020-08-01,2020-08-31,Month 8,41.7101933918293
AY,FIN,2020-09-01,2020-09-30,Month 9,31.8125919803238
AY,FIN,2020-10-01,2020-10-31,Month 10,31.6491363919898
AY,FIN,2020-11-01,2020-11-30,Month 11,25.3762105785945
AY,FIN,2020-12-01,2020-12-31,Month 12,30.1417891209075
AY,FIN,2021-01-01,2021-01-31,Month 1,25.4266633687856
AY,FIN,2021-02-01,2021-02-28,Month 2,26.6219839142091
AY,FIN,2021-03-01,2021-03-31,Month 3,24.6110325318246
AY,FIN,2021-04-01,2021-04-30,Month 4,26.4150943396226
AY,FIN,2021-05-01,2021-05-31,Month 5,28.9992695398101
AY,FIN,2021-06-01,2021-06-30,Month 6,34.6742972563541
AY,FIN,2021-07-01,2021-07-31,Month 7,42.4557310995653
GA,GIA,2020-01-01,2020-01-31,Month 1,69.9218874181681
GA,GIA,2020-02-01,2020-02-29,Month 2,64.4277807775612
GA,GIA,2020-03-01,2020-03-31,Month 3,45.876877097811
GA,GIA,2020-04-01,2020-04-30,Month 4,22.6176218634502
AY,FIN,2021-08-01,2021-08-31,Month 8,42.0275412212357
AY,FIN,2021-09-01,2021-09-30,Month 9,40.5101877105728
AY,FIN,2021-10-01,2021-10-31,Month 10,46.5914634146341
AY,FIN,2021-11-01,2021-11-30,Month 11,46.0697163403915
AH,DAH,2020-06-01,2020-06-30,Month 6,0.0
AH,DAH,2020-07-01,2020-07-31,Month 7,0.0
AH,DAH,2020-08-01,2020-08-31,Month 8,0.0
GA,GIA,2020-05-01,2020-05-31,Month 5,14.3740932448666
GA,GIA,2020-06-01,2020-06-30,Month 6,23.933722401915
GA,GIA,2020-07-01,2020-07-31,Month 7,27.6999915581209
GA,GIA,2020-08-01,2020-08-31,Month 8,26.6103420135959
GA,GIA,2020-09-01,2020-09-30,Month 9,24.2194515028128
GA,GIA,2020-10-01,2020-10-31,Month 10,23.7021350808289
GA,GIA,2020-11-01,2020-11-30,Month 11,30.6636302663722
GA,GIA,2020-12-01,2020-12-31,Month 12,30.7192741548554
GA,GIA,2021-01-01,2021-01-31,Month 1,21.4656261962118
GA,GIA,2021-02-01,2021-02-28,Month 2,21.6818795015892
GA,GIA,2021-03-01,2021-03-31,Month 3,24.74141599594
GA,GIA,2021-04-01,2021-04-30,Month 4,27.1682231048295
GA,GIA,2021-05-01,2021-05-31,Month 5,30.6503245896899
GA,GIA,2021-06-01,2021-06-30,Month 6,38.3776375059873
GA,GIA,2021-07-01,2021-07-31,Month 7,18.8813704192537
GA,GIA,2021-08-01,2021-08-31,Month 8,22.3554040107511
GA,GIA,2021-09-01,2021-09-30,Month 9,35.6474220296682
4G,GZP,2020-03-01,2020-03-31,Month 3,65.9
4G,GZP,2020-04-01,2020-04-30,Month 4,12.1
4G,GZP,2020-08-01,2020-08-31,Month 8,43.6
4G,GZP,2020-09-01,2020-09-30,Month 9,54.8
4G,GZP,2020-10-01,2020-10-31,Month 10,47.2
4G,GZP,2021-03-01,2021-03-31,Month 3,52.8
4G,GZP,2021-04-01,2021-04-30,Month 4,63.3
4G,GZP,2021-08-01,2021-08-31,Month 8,55.0
4G,GZP,2021-09-01,2021-09-30,Month 9,58.8
G3,GLO,2020-01-01,2020-01-31,Month 1,83.9033816425121
G3,GLO,2020-02-01,2020-02-29,Month 2,80.7555238774056
G3,GLO,2020-03-01,2020-03-31,Month 3,71.6466385189997
G3,GLO,2020-04-01,2020-04-30,Month 4,79.4979079497908
G3,GLO,2020-05-01,2020-05-31,Month 5,74.6212121212121
G3,GLO,2020-06-01,2020-06-30,Month 6,79.2607802874743
G3,GLO,2020-07-01,2020-07-31,Month 7,78.0925401322002
G3,GLO,2020-08-01,2020-08-31,Month 8,79.3905372894948
G3,GLO,2020-09-01,2020-09-30,Month 9,79.845880260818
G3,GLO,2020-10-01,2020-10-31,Month 10,77.9024600776867
G3,GLO,2020-11-01,2020-11-30,Month 11,84.4040762073549
G3,GLO,2020-12-01,2020-12-31,Month 12,81.0118475824528
G3,GLO,2021-01-01,2021-01-31,Month 1,83.1909701037218
G3,GLO,2021-02-01,2021-02-28,Month 2,80.8042125418861
G3,GLO,2021-03-01,2021-03-31,Month 3,71.7215661901802
G3,GLO,2021-04-01,2021-04-30,Month 4,82.7547592385218
G3,GLO,2021-05-01,2021-05-31,Month 5,88.014440433213
G3,GLO,2021-06-01,2021-06-30,Month 6,83.9316239316239
G3,GLO,2021-07-01,2021-07-31,Month 7,84.5491956603068
G3,GLO,2021-08-01,2021-08-31,Month 8,80.1841297676458
G3,GLO,2021-09-01,2021-09-30,Month 9,79.089738085015
G3,GLO,2021-10-01,2021-10-31,Month 10,84.2968429684297
G3,GLO,2021-11-01,2021-11-30,Month 11,82.1428571428571
AH,DAH,2020-09-01,2020-09-30,Month 9,0.0
AH,DAH,2020-10-01,2020-10-31,Month 10,0.0
AH,DAH,2020-11-01,2020-11-30,Month 11,0.0
AH,DAH,2020-12-01,2020-12-31,Month 12,41.3180561676215
HU,CHH,2020-01-01,2020-01-31,Month 1,72.88865261177
HU,CHH,2020-02-01,2020-02-29,Month 2,43.103015203462
HU,CHH,2020-03-01,2020-03-31,Month 3,59.1035271901002
HU,CHH,2020-04-01,2020-04-30,Month 4,68.5795976925768
HU,CHH,2020-05-01,2020-05-31,Month 5,74.0892129284115
HU,CHH,2020-06-01,2020-06-30,Month 6,74.9517625603147
HU,CHH,2020-07-01,2020-07-31,Month 7,78.5549265745853
HU,CHH,2020-08-01,2020-08-31,Month 8,75.7764591716933
HU,CHH,2020-09-01,2020-09-30,Month 9,79.1855220946882
HU,CHH,2020-10-01,2020-10-31,Month 10,78.7633172021943
HU,CHH,2020-11-01,2020-11-30,Month 11,76.6044530825735
HU,CHH,2020-12-01,2020-12-31,Month 12,74.2000684261156
QX,QXE,2020-01-01,2020-01-31,Month 1,77.7467335876237
QX,QXE,2020-02-01,2020-02-29,Month 2,80.6677646966981
QX,QXE,2020-03-01,2020-03-31,Month 3,43.0852773050075
QX,QXE,2020-04-01,2020-04-30,Month 4,18.2200970947942
QX,QXE,2020-05-01,2020-05-31,Month 5,45.2461795457889
QX,QXE,2020-06-01,2020-06-30,Month 6,52.0383242747894
QX,QXE,2020-07-01,2020-07-31,Month 7,54.5053759006208
QX,QXE,2020-08-01,2020-08-31,Month 8,52.8106739658639
QX,QXE,2020-09-01,2020-09-30,Month 9,53.6659087238612
QX,QXE,2020-10-01,2020-10-31,Month 10,53.4326701126339
QX,QXE,2020-11-01,2020-11-30,Month 11,44.6402446829189
QX,QXE,2020-12-01,2020-12-31,Month 12,42.8777478979404
QX,QXE,2021-01-01,2021-01-31,Month 1,42.0056423797242
QX,QXE,2021-02-01,2021-02-28,Month 2,53.688423073753
QX,QXE,2021-03-01,2021-03-31,Month 3,62.9029105553424
QX,QXE,2021-04-01,2021-04-30,Month 4,69.3485453576225
QX,QXE,2021-05-01,2021-05-31,Month 5,74.5657161411607
QX,QXE,2021-06-01,2021-06-30,Month 6,80.8913441636258
IR,IRA,2020-01-01,2020-01-31,Month 1,68.5431046505513
IR,IRA,2020-02-01,2020-02-29,Month 2,66.813795071878
IR,IRA,2020-03-01,2020-03-31,Month 3,57.5044119296216
IR,IRA,2020-05-01,2020-05-31,Month 5,58.7857541482279
IR,IRA,2020-06-01,2020-06-30,Month 6,62.4654073495521
IR,IRA,2020-07-01,2020-07-31,Month 7,55.6973528635782
IR,IRA,2020-08-01,2020-08-31,Month 8,63.6880758338134
IR,IRA,2020-09-01,2020-09-30,Month 9,67.5496662076519
IR,IRA,2020-10-01,2020-10-31,Month 10,56.1775627106096
IR,IRA,2020-11-01,2020-11-30,Month 11,44.479329044723
IR,IRA,2020-12-01,2020-12-31,Month 12,51.0660491509158
IR,IRA,2021-01-01,2021-01-31,Month 1,52.118059195583
IR,IRA,2021-02-01,2021-02-28,Month 2,54.320375018669
IR,IRA,2021-03-01,2021-03-31,Month 3,54.2080411082564
IR,IRA,2021-04-01,2021-04-30,Month 4,47.1596870580722
IR,IRA,2021-05-01,2021-05-31,Month 5,52.4144670385173
IR,IRA,2021-06-01,2021-06-30,Month 6,60.2606110580679
IR,IRA,2021-07-01,2021-07-31,Month 7,64.3691328418219
B6,JBU,2020-10-01,2020-10-31,Month 10,52.8880489157887
B6,JBU,2020-11-01,2020-11-30,Month 11,50.7331850490677
B6,JBU,2020-12-01,2020-12-31,Month 12,53.5325569210522
B6,JBU,2021-01-01,2021-01-31,Month 1,61.106303092651
B6,JBU,2021-02-01,2021-02-28,Month 2,62.4048681575618
B6,JBU,2021-03-01,2021-03-31,Month 3,66.9776002570267
B6,JBU,2021-04-01,2021-04-30,Month 4,76.1455515317353
B6,JBU,2021-05-01,2021-05-31,Month 5,77.2756603627045
B6,JBU,2021-06-01,2021-06-30,Month 6,83.1863895526858
KL,KLM,2020-12-01,2020-12-31,Month 12,42.637295184349
KL,KLM,2021-01-01,2021-01-31,Month 1,33.3201949562234
KL,KLM,2021-02-01,2021-02-28,Month 2,23.3053847647141
KL,KLM,2021-03-01,2021-03-31,Month 3,27.188145877695
KL,KLM,2021-04-01,2021-04-30,Month 4,29.1722792064619
KL,KLM,2021-05-01,2021-05-31,Month 5,33.2392587675932
KL,KLM,2021-06-01,2021-06-30,Month 6,45.078749284087
KL,KLM,2021-07-01,2021-07-31,Month 7,55.4599254959875
LS,EXS,2020-01-01,2020-01-31,Month 1,90.9761625428476
LS,EXS,2020-02-01,2020-02-29,Month 2,91.5632583734616
LS,EXS,2020-05-01,2020-05-31,Month 5,77.4795799299883
LS,EXS,2020-06-01,2020-06-30,Month 6,64.2896324739441
LS,EXS,2020-07-01,2020-07-31,Month 7,48.0759355315911
LS,EXS,2020-08-01,2020-08-31,Month 8,77.4045272776963
LS,EXS,2020-09-01,2020-09-30,Month 9,66.9668463266855
LS,EXS,2020-10-01,2020-10-31,Month 10,61.3375068643602
LS,EXS,2020-11-01,2020-11-30,Month 11,56.1995273463876
LS,EXS,2020-12-01,2020-12-31,Month 12,42.1242859141298
LS,EXS,2021-01-01,2021-01-31,Month 1,0.0
LS,EXS,2021-02-01,2021-02-28,Month 2,21.3021491782554
LS,EXS,2021-03-01,2021-03-31,Month 3,25.1042851725446
LS,EXS,2021-04-01,2021-04-30,Month 4,23.5294117647059
LS,EXS,2021-05-01,2021-05-31,Month 5,82.2321947976398
LS,EXS,2021-06-01,2021-06-30,Month 6,26.7799724391364
LS,EXS,2021-07-01,2021-07-31,Month 7,44.279994426304
LS,EXS,2021-08-01,2021-08-31,Month 8,54.1608847958639
LS,EXS,2021-09-01,2021-09-30,Month 9,58.1724946226177
LS,EXS,2021-10-01,2021-10-31,Month 10,74.9699716548033
B6,JBU,2020-01-01,2020-01-31,Month 1,77.3347411368584
B6,JBU,2020-02-01,2020-02-29,Month 2,78.1264058401448
B6,JBU,2020-03-01,2020-03-31,Month 3,51.2601456860702
B6,JBU,2020-04-01,2020-04-30,Month 4,13.7750770691533
B6,JBU,2020-05-01,2020-05-31,Month 5,36.638769502053
B6,JBU,2020-06-01,2020-06-30,Month 6,47.5782858274601
B6,JBU,2020-07-01,2020-07-31,Month 7,37.1286773319778
B6,JBU,2020-08-01,2020-08-31,Month 8,44.0484112624921
B6,JBU,2020-09-01,2020-09-30,Month 9,49.2135908799785
JQ,JST,2020-01-01,2020-01-31,Month 1,86.9048969784739
JQ,JST,2020-02-01,2020-02-29,Month 2,81.7476025815666
JQ,JST,2020-03-01,2020-03-31,Month 3,68.3646998684477
JQ,JST,2020-04-01,2020-04-30,Month 4,32.9463805088118
JQ,JST,2020-05-01,2020-05-31,Month 5,51.6565105837075
JQ,JST,2020-06-01,2020-06-30,Month 6,72.172478793591
JQ,JST,2020-07-01,2020-07-31,Month 7,71.9665980195785
JQ,JST,2020-08-01,2020-08-31,Month 8,64.0509881539689
JQ,JST,2020-09-01,2020-09-30,Month 9,69.9296459883949
JQ,JST,2020-10-01,2020-10-31,Month 10,75.3743508311662
JQ,JST,2020-11-01,2020-11-30,Month 11,74.8517446519653
JQ,JST,2020-12-01,2020-12-31,Month 12,73.662131368394
XE,JSX,2020-01-01,2020-01-31,Month 1,72.6619489037126
XE,JSX,2020-02-01,2020-02-29,Month 2,75.7450589447485
XE,JSX,2020-03-01,2020-03-31,Month 3,48.5869527926444
XE,JSX,2020-04-01,2020-04-30,Month 4,17.0040821789467
XE,JSX,2020-05-01,2020-05-31,Month 5,34.2444594045864
XE,JSX,2020-06-01,2020-06-30,Month 6,52.3865049667778
XE,JSX,2020-07-01,2020-07-31,Month 7,49.1592067271744
XE,JSX,2020-08-01,2020-08-31,Month 8,63.5002625047728
XE,JSX,2020-09-01,2020-09-30,Month 9,74.6809376243
XE,JSX,2020-10-01,2020-10-31,Month 10,74.0975597958838
XE,JSX,2020-11-01,2020-11-30,Month 11,63.6015186028853
XE,JSX,2020-12-01,2020-12-31,Month 12,51.5776919553889
XE,JSX,2021-01-01,2021-01-31,Month 1,53.2519870960852
XE,JSX,2021-02-01,2021-02-28,Month 2,62.6274444193702
XE,JSX,2021-03-01,2021-03-31,Month 3,64.2478798059196
XE,JSX,2021-04-01,2021-04-30,Month 4,68.2697443458993
XE,JSX,2021-05-01,2021-05-31,Month 5,67.3978163249047
XE,JSX,2021-06-01,2021-06-30,Month 6,66.1271947644724
KQ,KQA,2020-01-01,2020-01-31,Month 1,51.9806234588038
KQ,KQA,2020-02-01,2020-02-29,Month 2,53.4130549382919
KQ,KQA,2020-03-01,2020-03-31,Month 3,45.0572324091461
KQ,KQA,2020-04-01,2020-04-30,Month 4,21.4677150345485
KQ,KQA,2020-05-01,2020-05-31,Month 5,58.5695170903783
KQ,KQA,2020-06-01,2020-06-30,Month 6,56.2521891418564
KQ,KQA,2020-07-01,2020-07-31,Month 7,48.95074322355
KQ,KQA,2020-08-01,2020-08-31,Month 8,37.350677885183
KQ,KQA,2020-09-01,2020-09-30,Month 9,43.5784201715157
KQ,KQA,2020-10-01,2020-10-31,Month 10,43.4375621301131
KQ,KQA,2020-11-01,2020-11-30,Month 11,47.8047420945913
KQ,KQA,2020-12-01,2020-12-31,Month 12,53.2108773809801
KL,KLM,2020-01-01,2020-01-31,Month 1,87.2101069594214
KL,KLM,2020-02-01,2020-02-29,Month 2,83.7507100359901
KL,KLM,2020-03-01,2020-03-31,Month 3,65.4352331483284
KL,KLM,2020-04-01,2020-04-30,Month 4,22.8065117690165
KL,KLM,2020-05-01,2020-05-31,Month 5,31.8130124186888
KL,KLM,2020-06-01,2020-06-30,Month 6,35.5660250415881
KL,KLM,2020-07-01,2020-07-31,Month 7,36.582497164378
KL,KLM,2020-08-01,2020-08-31,Month 8,34.5455537672094
KL,KLM,2020-09-01,2020-09-30,Month 9,30.4000103447637
KL,KLM,2020-10-01,2020-10-31,Month 10,29.3874416894948
KL,KLM,2020-11-01,2020-11-30,Month 11,31.7538061369305
KE,KAL,2020-01-01,2020-01-31,Month 1,85.0887222345548
KE,KAL,2020-02-01,2020-02-29,Month 2,67.7727511761223
KE,KAL,2020-03-01,2020-03-31,Month 3,48.6351379880966
KE,KAL,2020-04-01,2020-04-30,Month 4,47.5093404427088
KE,KAL,2020-05-01,2020-05-31,Month 5,46.0876809036357
KE,KAL,2020-06-01,2020-06-30,Month 6,37.7127948703148
KE,KAL,2020-07-01,2020-07-31,Month 7,33.671168566288
KE,KAL,2020-08-01,2020-08-31,Month 8,35.0752733830682
KE,KAL,2020-09-01,2020-09-30,Month 9,26.9507655329912
KE,KAL,2020-10-01,2020-10-31,Month 10,25.9738095857957
KE,KAL,2020-11-01,2020-11-30,Month 11,28.0347864475467
KE,KAL,2020-12-01,2020-12-31,Month 12,27.0075562929509
LA,LAN,2020-01-01,2020-01-31,Month 1,82.2607984381518
LA,LAN,2020-02-01,2020-02-29,Month 2,85.3986997072117
LA,LAN,2020-03-01,2020-03-31,Month 3,70.6357488403445
LP,LPE,2020-01-01,2020-01-31,Month 1,0.0
LP,LPE,2020-02-01,2020-02-29,Month 2,0.0
LP,LPE,2020-03-01,2020-03-31,Month 3,0.0
LP,LPE,2020-04-01,2020-04-30,Month 4,0.0
LP,LPE,2020-05-01,2020-05-31,Month 5,0.0
LP,LPE,2020-06-01,2020-06-30,Month 6,0.0
LP,LPE,2020-07-01,2020-07-31,Month 7,0.0
KY,KNA,2020-01-01,2020-01-31,Month 1,74.1261522904431
KY,KNA,2020-02-01,2020-02-29,Month 2,57.6968952902836
KY,KNA,2020-03-01,2020-03-31,Month 3,67.8498805471233
KY,KNA,2020-04-01,2020-04-30,Month 4,68.0083802211726
KY,KNA,2020-05-01,2020-05-31,Month 5,70.4747053390242
KY,KNA,2020-06-01,2020-06-30,Month 6,72.2889895634954
KY,KNA,2020-07-01,2020-07-31,Month 7,75.1392252046088
KY,KNA,2020-08-01,2020-08-31,Month 8,80.4060456770976
KY,KNA,2020-09-01,2020-09-30,Month 9,77.4326209374031
KY,KNA,2020-10-01,2020-10-31,Month 10,76.5531660278293
KY,KNA,2020-11-01,2020-11-30,Month 11,77.980294353279
KY,KNA,2020-12-01,2020-12-31,Month 12,73.2334492326063
LA,LAN,2020-04-01,2020-04-30,Month 4,51.7510784504544
LA,LAN,2020-05-01,2020-05-31,Month 5,47.3354255078775
LA,LAN,2020-06-01,2020-06-30,Month 6,41.557467434722
LA,LAN,2020-07-01,2020-07-31,Month 7,45.9186709304107
LA,LAN,2020-08-01,2020-08-31,Month 8,49.3679157947146
LA,LAN,2020-09-01,2020-09-30,Month 9,49.2453554588446
LA,LAN,2020-10-01,2020-10-31,Month 10,48.0407315718524
LA,LAN,2020-11-01,2020-11-30,Month 11,60.6254160875507
LA,LAN,2020-12-01,2020-12-31,Month 12,64.1895850369006
LA,LAN,2021-01-01,2021-01-31,Month 1,56.6727373041487
LA,LAN,2021-02-01,2021-02-28,Month 2,62.0321909040875
LA,LAN,2021-03-01,2021-03-31,Month 3,62.0883444822984
LA,LAN,2021-04-01,2021-04-30,Month 4,54.7443735140012
LA,LAN,2021-05-01,2021-05-31,Month 5,61.9568202925867
LA,LAN,2021-06-01,2021-06-30,Month 6,62.2611468056264
LA,LAN,2021-07-01,2021-07-31,Month 7,58.4092860173603
LA,LAN,2021-08-01,2021-08-31,Month 8,60.7444030887173
LA,LAN,2021-09-01,2021-09-30,Month 9,62.7893171995497
LA,LAN,2021-10-01,2021-10-31,Month 10,68.3417991005936
LP,LPE,2020-08-01,2020-08-31,Month 8,0.0
LP,LPE,2020-09-01,2020-09-30,Month 9,0.0
LP,LPE,2020-10-01,2020-10-31,Month 10,0.0
LP,LPE,2020-11-01,2020-11-30,Month 11,0.0
LP,LPE,2020-12-01,2020-12-31,Month 12,0.0
LP,LPE,2021-01-01,2021-01-31,Month 1,0.0
LP,LPE,2021-02-01,2021-02-28,Month 2,0.0
LP,LPE,2021-03-01,2021-03-31,Month 3,0.0
LP,LPE,2021-04-01,2021-04-30,Month 4,0.0
LP,LPE,2021-05-01,2021-05-31,Month 5,0.0
LP,LPE,2021-06-01,2021-06-30,Month 6,0.0
LP,LPE,2021-07-01,2021-07-31,Month 7,0.0
LP,LPE,2021-08-01,2021-08-31,Month 8,0.0
UC,LCO,2020-01-01,2020-01-31,Month 1,0.0
UC,LCO,2020-02-01,2020-02-29,Month 2,0.0
UC,LCO,2020-03-01,2020-03-31,Month 3,0.0
UC,LCO,2020-04-01,2020-04-30,Month 4,0.0
UC,LCO,2020-05-01,2020-05-31,Month 5,0.0
UC,LCO,2020-06-01,2020-06-30,Month 6,0.0
UC,LCO,2020-07-01,2020-07-31,Month 7,0.0
UC,LCO,2020-08-01,2020-08-31,Month 8,0.0
UC,LCO,2020-09-01,2020-09-30,Month 9,0.0
UC,LCO,2020-10-01,2020-10-31,Month 10,0.0
UC,LCO,2020-11-01,2020-11-30,Month 11,0.0
UC,LCO,2020-12-01,2020-12-31,Month 12,0.0
UC,LCO,2021-01-01,2021-01-31,Month 1,0.0
UC,LCO,2021-02-01,2021-02-28,Month 2,0.0
UC,LCO,2021-03-01,2021-03-31,Month 3,0.0
UC,LCO,2021-04-01,2021-04-30,Month 4,0.0
UC,LCO,2021-05-01,2021-05-31,Month 5,0.0
UC,LCO,2021-06-01,2021-06-30,Month 6,0.0
UC,LCO,2021-07-01,2021-07-31,Month 7,0.0
UC,LCO,2021-08-01,2021-08-31,Month 8,0.0
UC,LCO,2021-09-01,2021-09-30,Month 9,0.0
UC,LCO,2021-10-01,2021-10-31,Month 10,0.0
LH,DLH,2020-01-01,2020-01-31,Month 1,78.5736746116596
LH,DLH,2020-02-01,2020-02-29,Month 2,74.5062712216756
LH,DLH,2020-03-01,2020-03-31,Month 3,59.7252882021094
LH,DLH,2020-04-01,2020-04-30,Month 4,43.8271604938272
LH,DLH,2020-05-01,2020-05-31,Month 5,50.8914100486224
LH,DLH,2020-06-01,2020-06-30,Month 6,55.7103064066852
LH,DLH,2020-07-01,2020-07-31,Month 7,55.3030303030303
LH,DLH,2020-08-01,2020-08-31,Month 8,49.4819249366797
LH,DLH,2020-09-01,2020-09-30,Month 9,42.32602478551
LH,DLH,2020-10-01,2020-10-31,Month 10,39.4011976047904
LH,DLH,2020-11-01,2020-11-30,Month 11,37.2891215823153
LH,DLH,2020-12-01,2020-12-31,Month 12,49.1734452899501
LH,DLH,2021-01-01,2021-01-31,Month 1,47.3998507091316
LH,DLH,2021-02-01,2021-02-28,Month 2,42.7812811151676
LH,DLH,2021-03-01,2021-03-31,Month 3,46.2674961119751
LH,DLH,2021-04-01,2021-04-30,Month 4,43.8468158347676
LH,DLH,2021-05-01,2021-05-31,Month 5,46.2357693720162
LH,DLH,2021-06-01,2021-06-30,Month 6,57.6123194157803
LH,DLH,2021-07-01,2021-07-31,Month 7,65.4996971532405
LH,DLH,2021-08-01,2021-08-31,Month 8,70.4939772350536
LH,DLH,2021-09-01,2021-09-30,Month 9,64.6848457755923
BK,OKA,2020-01-01,2020-01-31,Month 1,81.0798945212781
BK,OKA,2020-02-01,2020-02-29,Month 2,50.6029903695063
BK,OKA,2020-03-01,2020-03-31,Month 3,59.236201206823
BK,OKA,2020-04-01,2020-04-30,Month 4,68.7240388830474
BK,OKA,2020-05-01,2020-05-31,Month 5,67.0735087672237
BK,OKA,2020-06-01,2020-06-30,Month 6,69.6454505952218
BK,OKA,2020-07-01,2020-07-31,Month 7,77.843871208839
BK,OKA,2020-08-01,2020-08-31,Month 8,80.6670838140103
BK,OKA,2020-09-01,2020-09-30,Month 9,81.6586604456853
BK,OKA,2020-10-01,2020-10-31,Month 10,80.7240907163758
BK,OKA,2020-11-01,2020-11-30,Month 11,81.37523100463
BK,OKA,2020-12-01,2020-12-31,Month 12,79.7377576710368
OY,OAE,2020-01-01,2020-01-31,Month 1,54.3770173915977
OY,OAE,2020-02-01,2020-02-29,Month 2,51.8997009856447
OY,OAE,2020-03-01,2020-03-31,Month 3,41.9724106762361
OY,OAE,2020-04-01,2020-04-30,Month 4,19.2255597177872
OY,OAE,2020-05-01,2020-05-31,Month 5,41.200669266965
OY,OAE,2020-06-01,2020-06-30,Month 6,44.5965342815094
OY,OAE,2020-07-01,2020-07-31,Month 7,43.357974063841
OY,OAE,2020-08-01,2020-08-31,Month 8,40.5843523078001
OY,OAE,2020-09-01,2020-09-30,Month 9,39.4250820205634
OY,OAE,2020-10-01,2020-10-31,Month 10,39.2289046447957
OY,OAE,2020-11-01,2020-11-30,Month 11,43.03121599477
OY,OAE,2020-12-01,2020-12-31,Month 12,48.7343882077815
OY,OAE,2021-01-01,2021-01-31,Month 1,45.7004878149722
OY,OAE,2021-02-01,2021-02-28,Month 2,43.9004062295698
OY,OAE,2021-03-01,2021-03-31,Month 3,42.2865083315651
OY,OAE,2021-04-01,2021-04-30,Month 4,44.2492247439131
OY,OAE,2021-05-01,2021-05-31,Month 5,43.9342819902319
OY,OAE,2021-06-01,2021-06-30,Month 6,41.0858446522743
YX,RPA,2020-01-01,2020-01-31,Month 1,67.5521406354305
YX,RPA,2020-02-01,2020-02-29,Month 2,72.9384380784726
YX,RPA,2020-03-01,2020-03-31,Month 3,42.7213703573609
YX,RPA,2020-04-01,2020-04-30,Month 4,10.466217928801
YX,RPA,2020-05-01,2020-05-31,Month 5,38.5497053793094
YX,RPA,2020-06-01,2020-06-30,Month 6,58.2092647812918
YX,RPA,2020-07-01,2020-07-31,Month 7,46.7299886121277
YX,RPA,2020-08-01,2020-08-31,Month 8,46.850597753078
YX,RPA,2020-09-01,2020-09-30,Month 9,61.5998228362251
YX,RPA,2020-10-01,2020-10-31,Month 10,67.1864534267488
JL,,2020-04-01,2020-04-30,Month 4,21.9
JL,,2020-05-01,2020-05-31,Month 5,21.4
JL,,2020-06-01,2020-06-30,Month 6,61.2
JL,,2020-07-01,2020-07-31,Month 7,65.9
JL,,2020-08-01,2020-08-31,Month 8,35.0
JL,,2020-09-01,2020-09-30,Month 9,58.9
JL,,2020-10-01,2020-10-31,Month 10,68.1
JL,,2020-11-01,2020-11-30,Month 11,70.1
JL,,2020-12-01,2020-12-31,Month 12,60.7
JL,,2021-01-01,2021-01-31,Month 1,45.8
JL,,2021-02-01,2021-02-28,Month 2,53.4
JL,,2021-03-01,2021-03-31,Month 3,74.0
JL,,2021-04-01,2021-04-30,Month 4,57.1118143459916
JL,,2021-05-01,2021-05-31,Month 5,53.2427572427572
JL,,2021-06-01,2021-06-30,Month 6,44.6826722338205
JL,,2021-07-01,2021-07-31,Month 7,60.8388520971302
JL,,2021-08-01,2021-08-31,Month 8,48.1650853889943
JL,,2021-09-01,2021-09-30,Month 9,54.6222222222222
JL,,2021-10-01,2021-10-31,Month 10,76.6886597938144
ZL,RXA,2020-01-01,2020-01-31,Month 1,60.5263157894737
ZL,RXA,2020-02-01,2020-02-29,Month 2,61.6535273903376
YX,RPA,2020-11-01,2020-11-30,Month 11,60.5628763641937
YX,RPA,2020-12-01,2020-12-31,Month 12,59.9750387408665
YX,RPA,2021-01-01,2021-01-31,Month 1,57.5322951333621
YX,RPA,2021-02-01,2021-02-28,Month 2,64.0238060273618
YX,RPA,2021-03-01,2021-03-31,Month 3,69.2554507664203
YX,RPA,2021-04-01,2021-04-30,Month 4,74.6432611810191
