country_iata,date,gdp,total_cases,total_deaths,stringency_index,reproduction_rate,population,population_density,airline_iata,passenger_load_factor_pct,seats,airline_type
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,10251,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4070,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,166723,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4168,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,47086,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,142971,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,5008,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,143,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,74023,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,9577,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,2998,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,27804,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,10093,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4717,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,167449,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,1676,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,3698,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,36594,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,77034,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,2760,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,143,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,10260,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,28006,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,16160,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,3060,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,6533,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,19205,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,5160,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4815,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,73083,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,180,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,275,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,6380,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4646,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4636,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4070,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,10262,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,8910,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,3960,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,2782,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4320,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,16303,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,235,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,30087,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,7547,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,14130,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,41916,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4636,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,9104,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,9530,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,9818,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,14130,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,19195,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,2012,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4815,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,3448,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,1676,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,77253,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,27844,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,7766,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,16509,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,5005,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4717,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,1797,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,16509,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,30249,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,2782,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,6380,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,15545,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,6158,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,7515,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,1797,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,6984,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4908,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,29944,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,11215,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,5208,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,3988,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,7515,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,3960,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,4140,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,3016,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,2760,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,5133,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,5305,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,11160,Mainline
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,BA,62.09075658,27646,Mainline
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,LS,48.07593553,6804,Leisure
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,LS,48.07593553,27451,Leisure
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,LS,48.07593553,6993,Leisure
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,LS,48.07593553,111924,Leisure
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,LS,48.07593553,114003,Leisure
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,LS,48.07593553,1134,Leisure
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,LS,48.07593553,41792,Leisure
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,LS,48.07593553,1512,Leisure
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,LS,48.07593553,27262,Leisure
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,LS,48.07593553,41792,Leisure
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,LS,48.07593553,945,Leisure
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,LS,48.07593553,1323,Leisure
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,LS,61.33750686,1323,Leisure
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,LS,61.33750686,47955,Leisure
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,LS,61.33750686,33780,Leisure
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,LS,61.33750686,34347,Leisure
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,LS,61.33750686,12474,Leisure
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,LS,61.33750686,42428,Leisure
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,LS,61.33750686,7583,Leisure
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,LS,61.33750686,7583,Leisure
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,LS,61.33750686,11718,Leisure
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,LS,61.33750686,58059,Leisure
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,LS,61.33750686,57257,Leisure
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,LS,61.33750686,1323,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,10017,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,189,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,3969,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,190479,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,378,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,189,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,181361,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,189,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,378,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,22680,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,10017,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,3969,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,38178,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,33075,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,18711,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,189,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,189,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,2314,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,9639,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,189,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,4721,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,4721,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,189,Leisure
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,LS,44.27999443,9828,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,318846,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,333256,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,65256,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,39026,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,56792,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,1701,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,1701,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,13797,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,756,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,4536,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,4536,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,57124,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,1701,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,93790,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,94735,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,66390,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,10091,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,1701,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,10280,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,756,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,38459,Leisure
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,LS,74.96997165,14364,Leisure
GB,2020-07,16.60861429,303181,57349,64.35,1.1,67508936,272.898,T3,27.52267969,15908,Regional
GB,2020-10,1.213880983,1011660,64218,75,1.1,67508936,272.898,T3,29.25916366,16929,Regional
GB,2021-01,-1.052939341,3817176,131582,87.96,0.76,67508936,272.898,T3,39.92340833,5198,Regional
GB,2021-04,6.52844295,4416623,153811,61.11,0.94,67508936,272.898,T3,40.22578728,6018,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,T3,44.81584371,720,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,T3,44.81584371,37,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,T3,44.81584371,37,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,T3,44.81584371,469,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,T3,44.81584371,14938,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,T3,44.81584371,720,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,T3,44.81584371,469,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,T3,44.81584371,1262,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,T3,44.81584371,1262,Regional
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,T3,46.7196619,17270,Regional
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,T3,46.7196619,1842,Regional
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,T3,46.7196619,376,Regional
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,T3,46.7196619,376,Regional
GB,2021-10,1.525013404,9057629,168820,43.63,0.98,67508936,272.898,T3,46.7196619,1914,Regional
GB,2021-04,6.52844295,4416623,153811,61.11,0.94,67508936,272.898,CJ,50.02953337,76,Regional
GB,2021-04,6.52844295,4416623,153811,61.11,0.94,67508936,272.898,CJ,50.02953337,76,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,CJ,62.69510322,686,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,CJ,62.69510322,686,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,CJ,62.69510322,196,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,CJ,62.69510322,196,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,CJ,62.69510322,392,Regional
GB,2021-07,1.733513287,5856528,156550,43.98,0.94,67508936,272.898,CJ,62.69510322,76,Regional
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,G4,19.97589008,156,Low-cost
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,G4,19.97589008,312,Low-cost
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,G4,19.97589008,295431,Low-cost
US,2020-07,7.854483117,4548496,153967,68.98,0.95,338289856,35.608,G4,51.16794333,1790229,Low-cost
US,2020-07,7.854483117,4548496,153967,68.98,0.95,338289856,35.608,G4,51.16794333,156,Low-cost
US,2020-07,7.854483117,4548496,153967,68.98,0.95,338289856,35.608,G4,51.16794333,540,Low-cost
US,2020-07,7.854483117,4548496,153967,68.98,0.95,338289856,35.608,G4,51.16794333,498,Low-cost
US,2020-07,7.854483117,4548496,153967,68.98,0.95,338289856,35.608,G4,51.16794333,342,Low-cost
US,2020-10,0.963213279,9176350,230540,66.2,1.22,338289856,35.608,G4,63.5851749,684,Low-cost
US,2020-10,0.963213279,9176350,230540,66.2,1.22,338289856,35.608,G4,63.5851749,1277769,Low-cost
US,2020-10,0.963213279,9176350,230540,66.2,1.22,338289856,35.608,G4,63.5851749,156,Low-cost
US,2020-10,0.963213279,9176350,230540,66.2,1.22,338289856,35.608,G4,63.5851749,825,Low-cost
US,2020-10,0.963213279,9176350,230540,66.2,1.22,338289856,35.608,G4,63.5851749,156,Low-cost
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,G4,57.83271012,1038,Low-cost
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,G4,57.83271012,1593,Low-cost
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,G4,57.83271012,696,Low-cost
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,G4,57.83271012,180,Low-cost
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,G4,57.83271012,843,Low-cost
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,G4,57.83271012,180,Low-cost
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,G4,57.83271012,843,Low-cost
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,G4,57.83271012,984906,Low-cost
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,G4,57.83271012,999,Low-cost
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,G4,57.83271012,873,Low-cost
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,G4,57.83271012,675,Low-cost
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,G4,57.83271012,645,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,624,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,1625487,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,1350,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,705,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,177,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,180,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,624,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,180,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,714,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,1086,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,708,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,1350,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,174,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,708,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,333,Low-cost
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,G4,64.44983375,177,Low-cost
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,G4,81.83898339,2376261,Low-cost
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,G4,81.83898339,780,Low-cost
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,G4,81.83898339,312,Low-cost
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,G4,81.83898339,156,Low-cost
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,G4,81.83898339,312,Low-cost
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,G4,81.83898339,780,Low-cost
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,G4,81.83898339,1710,Low-cost
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,G4,81.83898339,1710,Low-cost
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,C5,8.91600032,150,Regional
US,2020-07,7.854483117,4548496,153967,68.98,0.95,338289856,35.608,C5,45.1916174,600,Regional
US,2020-10,0.963213279,9176350,230540,66.2,1.22,338289856,35.608,C5,71.07075108,100,Regional
US,2020-10,0.963213279,9176350,230540,66.2,1.22,338289856,35.608,C5,71.07075108,850,Regional
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,C5,54.22973866,50,Regional
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,C5,54.22973866,700,Regional
US,2021-01,1.542791999,26357096,446554,71.76,0.83,338289856,35.608,C5,54.22973866,150,Regional
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,C5,77.96001939,150,Regional
US,2021-04,1.707015905,32468041,572157,54.09,0.87,338289856,35.608,C5,77.96001939,1450,Regional
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,C5,81.31211449,50,Regional
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,C5,81.31211449,3700,Regional
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,C5,81.31211449,50,Regional
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,C5,81.31211449,100,Regional
US,2021-07,0.656694491,35107388,609481,46.67,1.47,338289856,35.608,C5,81.31211449,50,Regional
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,452,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,1758,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,1465,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,3168,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,24671,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,14452,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,5246911,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,382,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,864,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,211,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,16128,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,226,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,6386,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,288,Mainline
US,2020-04,-8.484336154,1081151,66638,72.69,0.96,338289856,35.608,DL,20.14129993,226,Mainline
