airline_iata,date,passenger_load_factor_pct,country_iata,stringency_index,seats_y
TG,2021-05,7.081093531,TH,59.26,115787
TG,2021-06,7.277044199,TH,53.7,133777
TG,2021-07,8.648074055,TH,72.22,178743
TG,2021-08,9.067580889,TH,55.09,158290
TG,2021-09,7.266612693,TH,55.09,177689
TG,2021-10,6.892077655,TH,60.65,231922
U6,2020-04,32.7,RU,85.19,100548
U6,2020-05,34.1,RU,78.24,88968
U6,2020-06,55.3,RU,60.65,258392
U6,2020-07,71.5,RU,54.17,806336
U6,2020-11,64.1,RU,47.69,577392
U6,2020-12,65.4,RU,47.69,649612
U6,2021-01,70.5,RU,46.76,586712
U6,2021-02,75.4,RU,45.83,539278
UT,2020-01,81.3,RU,0.0,527636
UT,2020-02,82.1,RU,0.0,473198
YC,2021-05,58.0,RU,36.57,121885
U6,2021-06,78.4,RU,50.46,1199648
U6,2021-07,86.2,RU,30.09,1262878
UJ,2020-01,0.0,EG,0.0,1776
UJ,2020-02,0.0,EG,0.0,6954
UJ,2020-03,0.0,EG,84.26,1989
UJ,2020-06,0.0,EG,73.15,276
7W,2021-03,83.49616481,UA,62.04,44374
7W,2021-04,87.40965435,UA,70.83,41664
7W,2021-05,84.17479783,UA,43.52,49184
7W,2020-01,94.46911309,UA,0.0,9606
7W,2020-02,94.1687422,UA,0.0,11334
7W,2020-03,75.82930395,UA,88.89,6475
7W,2020-06,48.90775818,UA,41.67,9500
7W,2020-07,71.0827755,UA,41.67,40170
7W,2020-08,84.54754249,UA,66.2,50528
7W,2020-09,84.58514177,UA,58.8,48322
7W,2020-10,83.39193313,UA,58.8,40136
7W,2020-11,76.44108404,UA,61.57,41432
7W,2020-12,84.65747541,UA,54.63,40978
7W,2021-01,85.35744075,UA,54.63,37350
7W,2021-02,85.94074239,UA,60.19,32008
NY,2020-01,71.0,IS,0.0,33916
NY,2020-02,70.0,IS,0.0,29570
NY,2020-03,56.6,IS,53.7,29519
NY,2020-04,46.2,IS,53.7,5698
NY,2020-05,74.0,IS,39.81,9606
NY,2020-06,72.0,IS,39.81,17157
NY,2020-07,76.5,IS,46.3,19857
NY,2020-08,65.0,IS,46.3,19205
NY,2020-09,66.0,IS,37.96,19862
NY,2020-10,53.0,IS,52.78,18442
NY,2020-11,59.5,IS,52.78,18546
NY,2020-12,61.0,IS,52.78,20235
NY,2021-01,59.6,IS,44.44,22410
NY,2021-02,65.8,IS,40.74,21084
NY,2021-03,63.2,IS,65.74,11943
AI,2020-01,82.38926085,IN,0.0,2581424
AI,2020-02,80.68707685,IN,0.0,2401056
AI,2020-03,68.99806056,IN,100.0,1655470
AI,2020-04,4.370967742,IN,96.3,17490
AI,2020-05,55.35863224,IN,81.94,102692
AI,2020-06,71.85035825,IN,87.5,403640
AI,2020-07,61.76485342,IN,87.5,398777
AI,2020-08,65.91187808,IN,85.65,540461
AI,2020-09,54.38419339,IN,70.83,727166
AI,2020-10,57.44284514,IN,58.8,898359
AI,2020-11,59.9990728,IN,66.2,1090971
AI,2020-12,70.49664551,IN,66.2,1250057
AI,2021-01,71.22667511,IN,61.57,1398930
AI,2021-02,75.05505749,IN,63.43,1386812
AI,2021-03,72.16753899,IN,57.87,1543303
AI,2021-04,60.32996065,IN,73.61,1488405
AI,2021-05,38.70134619,IN,81.94,1120884
AI,2021-06,50.48445869,IN,81.94,925355
AI,2021-07,62.06720602,IN,74.54,1075380
AI,2021-08,66.13212286,IN,69.38,1355317
AI,2021-09,62.81142268,IN,62.95,1400114
NT,2020-12,48.72547649,ES,78.7,270498
NT,2021-01,39.69996829,ES,71.3,217688
NT,2021-02,47.5302296,ES,68.52,199748
NT,2021-03,49.42220617,ES,69.44,275384
NT,2021-04,46.57579218,ES,69.44,253724
NT,2021-05,58.35479926,ES,63.43,311378
NT,2021-06,67.12065083,ES,48.61,358518
NX,2020-01,74.75979917,MO,0.0,445867
NX,2020-02,37.77320826,MO,0.0,76624
NX,2020-03,24.18410151,MO,0.0,51570
NX,2020-04,4.340646379,MO,0.0,10098
NX,2020-05,2.80780693,MO,0.0,22163
NX,2020-06,2.616868662,MO,0.0,23054
NX,2020-07,6.243087812,MO,0.0,17152
NX,2020-08,9.960586421,MO,0.0,30534
NX,2020-09,16.39458184,MO,0.0,52805
NX,2020-10,42.2369385,MO,0.0,102093
NX,2020-11,47.66122386,MO,0.0,100229
NX,2020-12,55.34600861,MO,0.0,109253
KP,2020-01,53.0409074,TG,0.0,92067
KP,2020-02,51.68744194,TG,0.0,102881
KP,2020-03,46.90822566,TG,0.0,69904
KP,2020-08,45.89730772,TG,49.07,29657
KP,2020-09,46.6573673,TG,59.26,63336
KP,2020-10,53.95784712,TG,59.26,70112
KM,2020-01,59.32519974,MT,0.0,188384
KM,2020-02,65.94361084,MT,0.0,171420
KM,2020-03,45.57123318,MT,0.0,86496
KM,2020-04,9.17124113,MT,87.04,8916
KM,2020-05,10.10334054,MT,83.33,888
KM,2020-06,10.75332788,MT,47.22,10824
KM,2020-07,55.77450105,MT,31.48,91716
KM,2020-08,56.95438849,MT,42.59,126336
KM,2020-09,36.46877458,MT,42.59,107580
KP,2020-11,59.23954999,TG,55.56,80232
KP,2020-12,59.37048427,TG,66.67,100880
KM,2020-10,36.72480372,MT,52.78,104472
KM,2020-11,23.88301509,MT,52.78,74112
KM,2020-12,37.88968572,MT,52.78,64032
KM,2021-01,38.25905042,MT,52.78,49872
KM,2021-02,32.96425458,MT,52.78,27648
KM,2021-03,35.71480468,MT,75.0,30576
KM,2021-04,35.71480468,MT,67.59,39216
KM,2021-05,55.03027025,MT,56.48,44412
5O,2020-04,3.402268179,FR,87.96,0
NZ,2020-01,84.84848485,NZ,0.0,1797148
NZ,2020-02,79.38388626,NZ,0.0,1760790
NZ,2020-03,72.56445047,NZ,96.3,1657021
NZ,2020-04,25.86206897,NZ,83.33,282020
NZ,2020-05,34.34782609,NZ,37.04,422388
NZ,2020-06,59.06642729,NZ,22.22,678602
NZ,2020-07,57.15922108,NZ,22.22,969483
NZ,2020-08,36.4902507,NZ,48.61,928325
NZ,2020-09,46.75834971,NZ,41.2,998872
NZ,2020-10,59.40860215,NZ,22.22,1127640
NZ,2020-11,58.62068966,NZ,22.22,1063937
NZ,2020-12,62.76013143,NZ,22.22,1169271
NZ,2021-01,58.69565217,NZ,22.22,1070382
NZ,2021-02,56.23145401,NZ,62.5,1105434
NZ,2021-03,58.51318945,NZ,22.22,1315067
NZ,2021-04,61.99575372,NZ,22.22,1318871
NZ,2021-05,61.00456621,NZ,22.22,1338808
NZ,2021-06,65.12455516,NZ,22.22,1337323
NZ,2021-07,70.90301003,NZ,22.22,1569153
NZ,2021-08,62.94326241,NZ,96.3,1331988
NZ,2021-09,43.62606232,NZ,81.02,789581
NZ,2021-10,50.27932961,NZ,81.02,894623
SA,2020-01,0.0,ZA,0.0,707556
SA,2020-02,70.62729402,ZA,0.0,685573
SA,2020-03,63.88989101,ZA,87.96,362716
9C,2021-01,70.16776579,CN,78.24,2040414
9C,2021-02,73.17013374,CN,61.57,1786986
9C,2021-03,86.89204328,CN,50.0,2303946
9C,2021-04,88.23832031,CN,78.24,2584200
9C,2021-05,88.43649647,CN,66.2,2642838
9C,2021-06,87.72353509,CN,74.54,2386932
9C,2021-07,90.77230787,CN,70.83,2525736
9C,2021-08,78.61675875,CN,70.83,1998534
9C,2021-09,84.67626502,CN,76.39,2315592
9C,2021-10,85.09768843,CN,70.83,2373594
9C,2021-11,76.92711789,CN,70.83,1635522
B2,2020-01,79.39504536,BY,0.0,417676
B2,2020-02,79.59905162,BY,0.0,378526
B2,2020-03,62.36694164,BY,8.33,288591
B2,2020-04,44.64715618,BY,31.48,46265
B2,2020-05,55.44752455,BY,31.48,61011
B2,2020-06,64.95620533,BY,31.48,106048
B2,2020-07,69.09852956,BY,31.48,203828
B2,2020-08,75.78308022,BY,31.48,239870
B2,2020-09,74.25134619,BY,31.48,234544
B2,2020-10,71.02452081,BY,37.04,188433
B2,2020-11,66.06284631,BY,37.04,141907
B2,2020-12,66.16555078,BY,42.59,148448
NT,2020-01,75.2593785,ES,0.0,313450
NT,2020-02,70.60868232,ES,0.0,314818
NT,2020-03,59.88854988,ES,85.19,198536
NT,2020-04,49.08120925,ES,85.19,40688
NT,2020-05,81.82512409,ES,68.06,56694
NT,2020-06,73.79896248,ES,41.2,142712
NT,2020-07,65.14415505,ES,64.35,287988
NT,2020-08,61.28482157,ES,62.5,336598
NT,2020-09,44.58636528,ES,60.65,295312
NT,2020-10,49.98814708,ES,71.3,283304
NT,2020-11,55.44908341,ES,71.3,267584
GR,2020-01,56.94425038,GG,0.0,44716
GR,2020-02,56.35290463,GG,0.0,53282
GR,2020-03,46.67671187,GG,0.0,38780
GR,2020-04,11.69125993,GG,0.0,4551
GR,2020-05,21.5796897,GG,0.0,4230
GR,2020-06,44.54342984,GG,0.0,4727
GR,2020-07,59.66620306,GG,0.0,4394
GR,2020-08,76.21409922,GG,0.0,3311
GR,2020-09,69.87607245,GG,0.0,3473
GR,2020-10,43.4124527,GG,0.0,10837
GR,2020-11,44.50980392,GG,0.0,9256
GR,2020-12,39.39873418,GG,0.0,9013
GR,2021-01,39.73333333,GG,0.0,6139
GR,2021-02,37.17277487,GG,0.0,2792
GR,2021-03,49.82078853,GG,0.0,3528
GR,2021-04,47.20194647,GG,0.0,7902
GR,2021-05,42.93361884,GG,0.0,11133
GR,2021-06,32.43243243,GG,0.0,18084
GR,2021-07,53.31372369,GG,0.0,39704
GR,2021-08,61.32776935,GG,0.0,45628
GR,2021-09,58.13640866,GG,0.0,49033
GR,2021-10,64.41204589,GG,0.0,50635
3M,2021-08,61.68705071,PR,0.0,72104
9K,2021-07,56.53866524,PR,0.0,93168
9K,2021-09,51.02459322,PR,0.0,82665
4G,2021-10,58.3,RU,63.43,9810
S4,2021-05,55.87610305,PT,62.04,58984
S4,2021-06,58.475095,PT,63.89,92814
S4,2021-07,69.80378841,PT,63.89,121519
S4,2021-08,84.05658428,PT,50.53,129380
S4,2021-09,75.90812341,PT,49.47,113290
AR,2020-12,70.13552185,AR,79.17,272710
AR,2021-01,69.41811408,AR,79.17,492983
AR,2021-02,74.27344821,AR,77.31,428463
AR,2021-03,74.99518848,AR,71.76,472952
AR,2021-04,64.15136885,AR,71.76,426100
AR,2021-05,60.82185923,AR,81.48,318482
AR,2021-06,78.8020202,AR,75.0,210993
AR,2021-07,84.1950965,AR,74.1,395769
AR,2021-08,86.31905146,AR,74.24,466100
AR,2020-01,81.41475042,AR,0.0,1427715
AR,2020-02,81.01691182,AR,0.0,1294475
AR,2020-03,68.87394752,AR,100.0,807646
AR,2020-04,47.5024108,AR,88.89,11036
AR,2020-05,66.03739805,AR,90.74,19733
AR,2020-06,59.57676781,AR,88.89,27398
AR,2020-07,64.47969941,AR,90.74,12120
AR,2020-08,65.15701773,AR,87.96,12310
AR,2020-09,59.13861711,AR,87.96,19396
AR,2020-10,46.8313457,AR,81.94,35868
AR,2020-11,67.21268675,AR,79.17,134923
SN,2020-11,54.86725664,BE,63.89,157383
SN,2020-12,63.15789474,BE,60.19,203201
SN,2021-01,59.54545455,BE,62.96,189831
SN,2021-02,55.51839465,BE,62.96,142522
SN,2021-03,58.67507886,BE,70.37,146590
SN,2021-04,57.96766744,BE,60.19,198888
SN,2021-05,63.63636364,BE,50.93,280541
SN,2021-06,63.14655172,BE,50.93,489254
SN,2021-07,69.56521739,BE,47.22,774486
SN,2021-08,73.67346939,BE,47.22,811862
SN,2021-09,68.82621951,BE,43.06,767840
CX,2020-01,86.14551295,HK,0.0,2632876
CX,2020-02,53.51958343,HK,0.0,1563553
CX,2020-03,50.04414272,HK,0.0,601522
CX,2020-04,23.56729547,HK,0.0,195986
CX,2020-05,32.48575428,HK,0.0,368718
CX,2020-06,28.16955653,HK,0.0,275397
CX,2020-07,23.38030663,HK,0.0,283168
CX,2020-08,19.99677381,HK,0.0,293586
CX,2020-09,25.04901876,HK,0.0,347568
CX,2020-10,18.23890027,HK,0.0,428098
CX,2020-11,41.90616399,HK,0.0,567821
CX,2020-12,18.35004494,HK,0.0,589995
QG,2020-12,36.40582131,ZA,45.37,31320
QG,2021-01,40.05321021,ZA,72.22,21780
QG,2021-02,44.85907415,ZA,48.15,11160
QG,2021-03,51.83353336,ZA,48.15,25560
QG,2021-04,58.68596522,ZA,50.93,34380
QG,2021-05,61.7043681,ZA,25.0,37080
QG,2021-06,62.31446159,ZA,71.3,30780
QG,2021-07,41.6241737,ZA,51.85,2340
QG,2021-08,50.33005041,ZA,51.85,25740
QG,2021-09,58.300244,ZA,45.37,40500
OU,2021-07,50.47410814,HR,31.82,220266
OU,2021-08,59.88923312,HR,31.86,218332
OU,2021-09,52.69766806,HR,31.81,213100
OU,2021-10,45.80720483,HR,35.48,203562
OU,2021-11,53.47480638,HR,38.08,139244
OU,2020-01,66.37931034,HR,0.0,177970
OU,2020-02,63.80952381,HR,0.0,168068
OU,2020-03,45.78313253,HR,96.3,125360
OU,2020-04,35.10857817,HR,89.81,9528
OU,2020-05,51.47040576,HR,50.93,24412
OU,2020-06,57.32486492,HR,54.63,77080
OU,2020-07,45.98234944,HR,35.19,161146
OU,2020-08,43.13522263,HR,35.19,190152
OU,2020-09,35.66258083,HR,28.7,127358
OU,2020-10,45.97495528,HR,31.48,77436
OU,2020-11,40.97742567,HR,47.22,67852
OU,2020-12,43.52036457,HR,67.59,67564
OU,2021-01,42.41113219,HR,47.22,60152
OU,2021-02,48.00503418,HR,47.22,48848
OU,2021-03,44.75184794,HR,43.52,58188
OU,2021-04,41.16684002,HR,49.07,75424
OU,2021-05,45.26947134,HR,46.3,91714
OU,2021-06,47.98080602,HR,36.11,133902
T3,2020-06,37.79559118,GB,71.3,957
T3,2021-01,39.92340833,GB,87.96,5198
T3,2021-02,49.96780425,GB,86.11,3358
T3,2021-03,44.72990777,GB,70.37,4024
T3,2021-04,40.22578728,GB,61.11,6018
T3,2021-05,46.84630739,GB,62.5,9635
DS,2020-01,83.19841277,CH,0.0,870
DS,2021-06,68.81742702,CH,40.32,498
DS,2021-07,76.34861506,CH,38.87,930
DS,2021-08,81.52076086,CH,38.44,186
EK,2021-01,49.12454129,AE,62.04,2154264
EK,2021-02,44.06744132,AE,53.7,1840930
EK,2021-03,44.93252346,AE,53.7,2158372
EK,2021-04,42.6080435,AE,56.48,2202404
EK,2021-05,38.52083912,AE,56.48,1969800
EK,2021-07,50.44101546,AE,59.12,2576429
GF,2021-05,41.05985513,BH,66.67,203836
GF,2021-06,33.87062841,BH,66.67,261485
GF,2021-07,40.32868578,BH,39.26,327531
GF,2021-08,51.29466919,BH,41.48,355622
GF,2021-09,49.28094644,BH,22.11,367249
GF,2021-10,57.97634881,BH,23.8,381757
GF,2021-11,59.3432111,BH,23.66,412630
GF,2020-01,82.01403509,BH,0.0,715803
GF,2020-02,75.5882123,BH,0.0,635800
GF,2020-03,57.07929861,BH,78.7,291806
GF,2020-04,20.55641422,BH,75.0,12476
GF,2020-05,38.95071542,BH,75.0,11228
GF,2020-06,41.04549855,BH,75.0,20818
GF,2020-07,50.81472541,BH,69.44,49913
GF,2020-08,42.26006192,BH,60.19,61043
GF,2020-09,43.71152155,BH,60.19,72673
GF,2020-10,41.50034412,BH,54.63,93592
GF,2020-11,42.69360269,BH,54.63,105960
GF,2020-12,48.62190813,BH,50.93,138154
GF,2021-01,44.19632473,BH,58.33,152746
GF,2021-02,49.85740213,BH,55.56,143624
GF,2021-03,50.31833616,BH,56.48,179092
GF,2021-04,40.82125604,BH,53.7,186352
2L,2020-02,79.4766124,CH,0.0,1100
2L,2020-03,43.59430605,CH,73.15,220
2L,2020-07,41.31767109,CH,43.06,832
2L,2020-08,37.98294029,CH,43.06,942
2L,2020-11,48.09590973,CH,57.41,1768
2L,2020-12,58.91589589,CH,60.19,3466
2L,2021-01,55.17711172,CH,60.19,3348
2L,2021-02,54.84883058,CH,60.19,3128
2L,2021-03,41.92477876,CH,60.19,1004
FI,2021-04,33.12597201,IS,50.0,53763
FI,2021-05,35.25296017,IS,37.96,91490
FI,2021-06,53.22580645,IS,23.15,171624
FI,2021-07,70.36252091,IS,32.41,316383
FI,2021-08,71.70915958,IS,32.41,371217
FI,2021-09,62.04616999,IS,32.41,342475
FI,2021-10,68.93389377,IS,30.56,287359
FI,2021-11,70.93382808,IS,38.89,244717
JL,2020-01,75.14788451,JP,0.0,4631918
JL,2020-02,69.41994892,JP,34.26,4273239
JL,2020-03,36.75561847,JP,40.74,3522847
LJ,2021-01,0.0,KR,63.89,383535
LJ,2021-02,0.0,KR,63.89,572718
LJ,2021-03,0.0,KR,58.33,559026
LJ,2021-04,0.0,KR,58.33,655236
LJ,2021-05,0.0,KR,50.0,669792
LJ,2021-06,0.0,KR,50.0,630882
LJ,2021-07,0.0,KR,49.07,676242
LJ,2021-08,0.0,KR,49.24,609147
KU,2020-01,78.02419928,KW,0.0,579640
KU,2020-02,67.82801939,KW,0.0,533080
KU,2020-03,58.49492484,KW,0.0,135528
KU,2020-08,13.64502826,KW,74.07,66584
KU,2020-09,25.96063682,KW,74.07,100868
KU,2020-10,31.4255491,KW,71.3,127946
KU,2020-11,36.90793369,KW,71.3,131400
KU,2020-12,36.16859674,KW,71.3,96842
XL,2020-01,80.11376575,EC,0.0,154148
XL,2020-02,82.4312471,EC,0.0,144358
XL,2020-03,69.01858966,EC,93.52,117186
XL,2020-04,53.33333333,EC,93.52,1960
XL,2020-05,51.60414191,EC,86.11,3626
XL,2020-06,64.30506355,EC,79.63,8540
XL,2020-07,68.64079456,EC,78.24,19440
XL,2020-08,75.3942428,EC,73.61,25864
XL,2020-09,74.12757437,EC,51.39,35280
XL,2020-10,70.23850377,EC,52.78,57984
XL,2020-11,65.40253797,EC,52.78,73440
XL,2020-12,73.76595232,EC,73.15,80136
OM,2020-01,70.67959257,MN,0.0,55712
OM,2020-02,61.15054885,MN,0.0,29614
OM,2020-03,69.14277225,MN,0.0,3976
OM,2020-04,38.04197689,MN,0.0,1472
OM,2020-05,61.03418434,MN,0.0,880
OM,2020-06,65.30218069,MN,0.0,1980
OM,2020-07,60.03193348,MN,0.0,2176
OM,2020-08,62.84572642,MN,0.0,660
DY,2020-01,80.93278464,NO,0.0,1678374
DY,2020-02,81.69319826,NO,0.0,1591130
DY,2020-03,71.64294955,NO,79.63,1098858
DY,2020-04,0.0,NO,67.59,226734
DY,2020-05,39.18918919,NO,58.33,195858
DY,2020-06,87.71929825,NO,40.74,213156
DY,2020-07,67.67857143,NO,40.74,564612
DY,2020-08,62.15213358,NO,37.96,570030
DY,2020-09,52.80528053,NO,32.41,760041
DY,2020-10,55.31914894,NO,43.52,651792
DY,2020-11,44.39461883,NO,56.02,360960
DY,2020-12,52.2875817,NO,56.02,266232
DY,2021-01,35.86206897,NO,73.15,266334
DY,2021-02,38.05309735,NO,67.59,200034
DY,2021-03,42.72727273,NO,71.3,206352
DY,2021-04,42.15686275,NO,65.74,176226
DY,2021-05,54.80769231,NO,53.7,200766
DY,2021-06,62.92834891,NO,53.7,406008
DY,2021-07,74.40841367,NO,47.22,1019892
DY,2021-08,72.63157895,NO,38.89,1168764
DY,2021-09,72.44964263,NO,20.37,1467825
DY,2021-10,82.66104756,NO,20.37,1580112
DY,2021-11,76.64335664,NO,23.15,1032081
PC,2020-01,89.8,TR,0.0,2688445
PC,2020-02,87.7,TR,0.0,2495566
PC,2020-03,80.1,TR,75.93,1603400
PC,2020-06,70.9,TR,63.89,479263
PC,2020-07,77.7,TR,42.59,1301501
PC,2020-08,77.9,TR,48.15,2045473
PC,2020-09,74.2,TR,69.91,2005842
PC,2020-10,78.2,TR,62.5,1932616
PC,2020-11,75.0,TR,66.2,1672254
PC,2020-12,74.1,TR,80.09,1221178
PC,2021-01,74.6,TR,73.61,1350975
PC,2021-02,78.0,TR,72.22,1297554
PC,2021-03,77.5,TR,72.22,1584632
PC,2021-04,66.7,TR,87.04,1435571
PC,2021-05,69.3,TR,76.85,1191411
PC,2021-06,77.1,TR,61.11,2226861
PC,2021-07,80.6,TR,55.56,3018383
PC,2021-08,82.6,TR,36.59,2993263
PC,2021-09,78.3,TR,42.65,2723497
PC,2021-10,79.5,TR,36.96,2684371
PC,2021-11,80.9,TR,36.09,2317329
QR,2020-01,75.76677154,QA,0.0,4347457
QR,2020-02,69.85960443,QA,0.0,4015124
QR,2020-03,55.58209782,QA,86.11,2966259
QR,2020-04,29.27221628,QA,83.33,609732
QR,2020-05,20.91908454,QA,83.33,462324
QR,2020-06,33.25344553,QA,80.56,1292626
QR,2020-07,35.27311149,QA,77.78,1167627
QR,2020-08,32.50707531,QA,77.78,1596259
QR,2020-09,30.09489831,QA,64.81,1809314
QR,2020-10,29.85397391,QA,64.81,2294753
QR,2020-11,27.82705746,QA,64.81,2119234
QR,2020-12,33.75003525,QA,64.81,2103962
QR,2021-01,33.2034675,QA,64.81,2512801
QR,2021-02,34.38080132,QA,71.3,2582715
QR,2021-03,38.18591382,QA,71.3,2928442
QR,2021-04,36.96573259,QA,87.96,2615713
QR,2021-05,37.85999253,QA,70.91,2333256
SK,2020-12,33.08889558,DK,51.85,1095093
SK,2021-01,29.99761364,DK,70.37,873597
SK,2021-02,25.8858679,DK,62.96,610893
SK,2021-03,30.81443137,DK,64.81,827255
SK,2021-04,30.47114923,DK,64.82,888332
SK,2021-05,36.08896221,DK,53.67,948932
SK,2021-06,47.77236212,DK,47.03,1192654
SK,2021-07,61.22385944,DK,39.54,1730436
SK,2021-08,60.8593329,DK,37.95,1821181
SK,2021-09,54.17855215,DK,20.37,2042711
SK,2021-10,61.6373468,DK,20.37,2157050
FR,2020-01,92.0,IT,0.0,10449054
FR,2020-02,92.0,IT,64.35,9737847
FR,2020-03,91.0,IT,85.19,5587650
FR,2020-04,0.0,IT,93.52,97146
FR,2020-05,0.0,IT,67.59,116802
FR,2020-06,0.0,IT,67.59,478089
FR,2020-07,72.0,IT,63.89,5735910
FR,2020-08,73.0,IT,68.52,9139014
FR,2020-09,71.0,IT,62.96,6896367
FR,2020-10,73.0,IT,78.7,5321637
FR,2020-11,62.0,IT,82.41,3132066
FR,2020-12,73.0,IT,82.41,2565921
FR,2021-01,69.0,IT,74.07,1805148
FR,2021-02,78.0,IT,77.78,606555
FR,2021-03,77.0,IT,79.63,663543
FR,2021-04,67.0,IT,75.93,1492821
FR,2021-05,79.0,IT,71.3,2147598
FR,2021-06,72.0,IT,69.91,7001994
FR,2021-07,80.0,IT,56.85,11090373
FR,2021-08,82.0,IT,54.89,12903700
FR,2021-09,81.0,IT,56.51,12549587
FR,2021-10,84.0,IT,50.16,12996501
FR,2021-11,86.0,IT,49.65,11295092
SK,2020-01,66.87457261,DK,0.0,3185127
SK,2020-02,66.84648338,DK,0.0,3294852
SK,2020-03,49.62459503,DK,72.22,2319164
SK,2020-04,26.81861809,DK,68.52,380556
SK,2020-05,55.69302348,DK,60.19,431169
SK,2020-06,52.29064342,DK,57.41,669523
SK,2020-07,50.98059223,DK,57.41,1339539
SK,2020-08,47.97442269,DK,53.7,1471404
SK,2020-09,37.67361561,DK,50.93,1587615
SK,2020-10,38.37721157,DK,43.52,1504740
SK,2020-11,25.25414089,DK,45.37,1294329
SK,2021-11,61.02040816,DK,31.95,2209146
SP,2020-02,68.74402803,PT,0.0,48395
SP,2020-03,57.5844825,PT,82.41,27858
SP,2020-04,8.296795953,PT,82.41,148
SP,2020-05,10.63674067,PT,65.74,635
SP,2020-06,45.11070111,PT,60.65,33063
SP,2020-07,47.98512833,PT,62.5,80851
SP,2020-08,67.69420469,PT,60.65,90066
SP,2020-09,55.7616392,PT,58.33,81286
SP,2020-10,45.74846206,PT,80.56,77211
SP,2020-11,41.78863539,PT,75.0,55961
SP,2020-12,35.63438798,PT,76.85,58954
SP,2021-01,33.69927256,PT,87.96,53308
SP,2021-02,36.01196548,PT,87.96,44815
SP,2021-03,52.37776142,PT,80.56,55011
SP,2021-04,50.06695007,PT,72.22,64312
SP,2021-10,74.09606503,PT,30.65,87537
TR,2020-01,87.50747161,SG,0.0,1209712
TR,2020-02,79.39972715,SG,0.0,868846
TR,2020-03,69.47094536,SG,45.37,484499
TR,2020-04,5.851979346,SG,82.41,23610
TR,2020-05,2.658788774,SG,78.7,21375
TR,2020-06,7.660738714,SG,56.48,27375
TR,2020-07,12.56952169,SG,56.48,33141
TR,2020-08,15.81967213,SG,56.48,50625
TR,2020-09,12.53968254,SG,56.48,52554
TR,2020-10,16.05206074,SG,50.93,59652
TR,2020-11,13.88400703,SG,50.93,63441
TR,2020-12,9.261709447,SG,50.93,134482
TR,2021-01,7.74127833,SG,50.93,142950
TR,2021-02,6.039663462,SG,50.93,127404
TR,2021-03,11.82795699,SG,50.93,125436
TR,2021-04,8.38365072,SG,50.93,159085
TR,2021-05,9.343692496,SG,58.33,205366
TR,2021-06,8.973906911,SG,54.63,215060
TR,2021-07,8.410312974,SG,50.93,257668
TR,2021-08,7.521157521,SG,43.99,256738
TR,2021-09,8.632101489,SG,47.31,249531
TR,2021-10,7.655682245,SG,42.9,261624
TR,2021-11,9.759188847,SG,42.82,269530
LX,2020-04,32.94797688,CH,69.44,73497
LX,2020-05,48.80952381,CH,55.56,124436
LX,2020-06,42.18455744,CH,35.19,262603
LX,2020-09,37.517934,CH,43.06,532776
LX,2020-10,33.73313343,CH,41.67,462044
LX,2021-04,39.5565093,CH,50.93,388609
LX,2021-05,39.72517177,CH,48.15,466906
LX,2021-09,63.49206349,CH,43.54,1233202
Y4,2021-11,88.53923854,MX,35.19,2591248
W6,2020-01,91.27764128,HU,0.0,3128008
W6,2020-02,94.19686282,HU,0.0,2897778
W6,2020-03,92.54457936,HU,76.85,1723776
W6,2020-04,76.93665163,HU,76.85,106050
W6,2020-05,62.89534399,HU,61.11,188468
W6,2020-06,52.80552712,HU,49.07,873041
W6,2020-07,60.86671721,HU,49.07,2665076
W6,2020-08,71.84559838,HU,49.07,2956578
W6,2020-09,65.47203459,HU,40.74,2086744
W6,2020-10,67.81932636,HU,40.74,1275168
W6,2020-11,72.78987953,HU,72.22,481652
W6,2020-12,58.46854299,HU,72.22,656236
W6,2021-01,63.86331128,HU,72.22,600155
W6,2021-02,70.27492966,HU,72.22,486108
W6,2021-03,63.97225276,HU,79.63,710325
W6,2021-04,61.38166164,HU,66.67,886827
W6,2021-05,66.08678139,HU,51.42,1166129
W6,2021-06,63.60853771,HU,27.78,2293848
W6,2021-07,78.04609339,HU,27.78,3529781
W6,2021-08,83.30247428,HU,29.97,3875588
W6,2021-09,77.64637272,HU,29.81,3464256
W6,2021-10,78.73140408,HU,32.86,3376373
W6,2021-11,76.19422328,HU,33.14,2581929
TY,2020-01,77.76597855,NC,0.0,52780
TY,2020-02,70.26305791,NC,0.0,48930
TY,2020-03,62.95846465,NC,0.0,30660
TY,2020-11,77.97204774,NC,0.0,23380
TY,2020-12,74.18120153,NC,0.0,38430
TY,2021-01,81.13371169,NC,0.0,34650
TY,2021-02,77.20167998,NC,0.0,29260
TY,2021-03,66.85895034,NC,0.0,5810
TY,2021-04,58.24745607,NC,0.0,28000
TY,2021-05,74.93609481,NC,0.0,35490
TY,2021-06,76.5128754,NC,0.0,38640
TY,2021-07,72.15224086,NC,0.0,37450
TY,2021-08,74.7571415,NC,0.0,36750
TY,2021-09,68.56163899,NC,0.0,8050
S4,2020-01,70.52284986,PT,0.0,78464
MD,2020-01,66.12423026,MG,0.0,17018
MD,2020-02,49.99851957,MG,0.0,12469
MD,2020-03,60.75480347,MG,0.0,5354
MD,2020-09,35.75649904,MG,58.33,1375
MD,2020-10,50.96301655,MG,37.04,1375
MD,2020-12,42.40970162,MG,38.89,1100
MK,2020-01,78.65651361,MU,0.0,172399
