country_iso,total_cases,total_deaths,stringency_index,reproduction_rate,population,population_density,date
BOL,473506.0,17821.0,56.48,0.88,12224114.0,10.202,2021-07
BOL,490879.0,18452.0,44.91,0.89,12224114.0,10.202,2021-08
BOL,500445.0,18735.0,31.02,1.04,12224114.0,10.202,2021-09
BOL,513584.0,18925.0,46.3,1.2,12224114.0,10.202,2021-10
BOL,537559.0,19171.0,27.3,1.2,12224114.0,10.202,2021-11
BOL,599753.0,19680.0,25.81,1.48,12224114.0,10.202,2021-12
BIH,420.0,13.0,89.81,1.39,3233530.0,68.496,2020-03
BIH,1757.0,69.0,90.74,1.03,3233530.0,68.496,2020-04
BIH,2510.0,153.0,65.74,1.12,3233530.0,68.496,2020-05
BIH,4453.0,186.0,51.85,1.56,3233530.0,68.496,2020-06
BIH,11876.0,339.0,59.26,1.14,3233530.0,68.496,2020-07
BIH,19964.0,609.0,46.3,1.01,3233530.0,68.496,2020-08
BIH,27469.0,856.0,40.74,1.06,3233530.0,68.496,2020-09
BIH,50090.0,1234.0,42.59,1.3,3233530.0,68.496,2020-10
BIH,87901.0,2681.0,50.0,0.93,3233530.0,68.496,2020-11
BIH,110985.0,4050.0,42.59,0.86,3233530.0,68.496,2020-12
BIH,121497.0,4679.0,42.59,1.02,3233530.0,68.496,2021-01
BIH,130979.0,5071.0,42.59,1.4,3233530.0,68.496,2021-02
BIH,169626.0,6599.0,42.59,1.11,3233530.0,68.496,2021-03
BIH,198461.0,8551.0,45.37,0.71,3233530.0,68.496,2021-04
BIH,204012.0,9253.0,37.04,0.64,3233530.0,68.496,2021-05
BIH,205022.0,9665.0,35.19,0.6,3233530.0,68.496,2021-06
BIH,205655.0,9687.0,35.19,1.53,3233530.0,68.496,2021-07
BIH,213853.0,9803.0,35.19,1.43,3233530.0,68.496,2021-08
BIH,234775.0,10606.0,35.19,1.06,3233530.0,68.496,2021-09
BIH,252758.0,11495.0,35.19,1.12,3233530.0,68.496,2021-10
BIH,275065.0,12586.0,35.19,1.0,3233530.0,68.496,2021-11
BIH,291313.0,13442.0,35.19,1.36,3233530.0,68.496,2021-12
BWA,227.0,1.0,57.41,1.13,2630300.0,4.044,2020-06
BWA,804.0,2.0,64.35,0.91,2630300.0,4.044,2020-07
BWA,1633.0,6.0,52.78,0.77,2630300.0,4.044,2020-08
BWA,3172.0,16.0,63.89,0.79,2630300.0,4.044,2020-09
BWA,6642.0,24.0,52.78,0.85,2630300.0,4.044,2020-10
BWA,10742.0,34.0,50.93,1.13,2630300.0,4.044,2020-11
BWA,14805.0,42.0,56.48,1.37,2630300.0,4.044,2020-12
BWA,21293.0,134.0,53.7,1.32,2630300.0,4.044,2021-01
BWA,28371.0,310.0,62.04,1.17,2630300.0,4.044,2021-02
BWA,39848.0,568.0,62.04,1.11,2630300.0,4.044,2021-03
BWA,46934.0,712.0,62.04,1.22,2630300.0,4.044,2021-04
BWA,54973.0,849.0,59.26,1.41,2630300.0,4.044,2021-05
BWA,69680.0,1125.0,64.81,1.39,2630300.0,4.044,2021-06
BWA,106690.0,1569.0,53.7,1.31,2630300.0,4.044,2021-07
BWA,156927.0,2261.0,69.44,0.96,2630300.0,4.044,2021-08
BWA,179220.0,2368.0,59.26,0.77,2630300.0,4.044,2021-09
BWA,186594.0,2406.0,13.89,0.7,2630300.0,4.044,2021-10
BWA,195068.0,2418.0,13.89,0.9,2630300.0,4.044,2021-11
BWA,219509.0,2444.0,21.3,1.2,2630300.0,4.044,2021-12
BRA,5717.0,201.0,74.54,2.0,215313504.0,25.04,2020-03
BRA,87187.0,6006.0,77.31,1.48,215313504.0,25.04,2020-04
BRA,516137.0,29367.0,81.02,1.27,215313504.0,25.04,2020-05
BRA,1412669.0,59792.0,77.31,1.11,215313504.0,25.04,2020-06
BRA,2670451.0,92728.0,72.69,1.04,215313504.0,25.04,2020-07
BRA,3914829.0,121618.0,69.91,0.96,215313504.0,25.04,2020-08
BRA,4817365.0,144078.0,67.13,0.95,215313504.0,25.04,2020-09
BRA,5537763.0,159972.0,57.87,1.0,215313504.0,25.04,2020-10
BRA,6341965.0,173268.0,60.65,1.12,215313504.0,25.04,2020-11
BRA,7681032.0,195072.0,64.35,1.04,215313504.0,25.04,2020-12
BRA,9208521.0,224648.0,69.91,1.01,215313504.0,25.04,2021-01
BRA,10558091.0,255179.0,70.83,1.08,215313504.0,25.04,2021-02
BRA,12763392.0,322138.0,70.83,1.0,215313504.0,25.04,2021-03
BRA,14675104.0,404530.0,60.65,0.99,215313504.0,25.04,2021-04
BRA,16557888.0,463244.0,66.2,1.01,215313504.0,25.04,2021-05
BRA,18570296.0,518488.0,60.65,0.92,215313504.0,25.04,2021-06
BRA,19922146.0,556676.0,56.94,0.92,215313504.0,25.04,2021-07
BRA,20785196.0,580764.0,51.39,0.92,215313504.0,25.04,2021-08
BRA,21432362.0,597032.0,55.79,0.91,215313504.0,25.04,2021-09
BRA,21814625.0,608082.0,45.47,0.94,215313504.0,25.04,2021-10
BRA,22100143.0,614985.0,50.26,0.96,215313504.0,25.04,2021-11
BRA,22291839.0,619334.0,61.57,1.48,215313504.0,25.04,2021-12
BRN,129.0,1.0,52.78,0.3,449002.0,81.347,2020-03
BRN,138.0,1.0,58.33,0.08,449002.0,81.347,2020-04
BRN,141.0,2.0,52.78,0.01,449002.0,81.347,2020-05
BRN,141.0,3.0,49.07,-0.0,449002.0,81.347,2020-06
BRN,141.0,3.0,39.81,0.0,449002.0,81.347,2020-07
BRN,144.0,3.0,40.74,0.0,449002.0,81.347,2020-08
BRN,146.0,3.0,35.19,0.0,449002.0,81.347,2020-09
BRN,148.0,3.0,35.19,0.0,449002.0,81.347,2020-10
BRN,150.0,3.0,35.19,0.02,449002.0,81.347,2020-11
BRN,157.0,3.0,35.19,0.13,449002.0,81.347,2020-12
BRN,180.0,3.0,35.19,0.63,449002.0,81.347,2021-01
BRN,186.0,3.0,35.19,0.74,449002.0,81.347,2021-02
BRN,212.0,3.0,40.74,0.75,449002.0,81.347,2021-03
BRN,224.0,3.0,40.74,0.66,449002.0,81.347,2021-04
BRN,242.0,3.0,40.74,0.62,449002.0,81.347,2021-05
BRN,260.0,3.0,40.74,0.61,449002.0,81.347,2021-06
BRN,337.0,3.0,37.96,0.93,449002.0,81.347,2021-07
BRN,2712.0,9.0,76.85,1.29,449002.0,81.347,2021-08
BRN,7116.0,42.0,76.85,1.15,449002.0,81.347,2021-09
BRN,13130.0,88.0,76.85,0.82,449002.0,81.347,2021-10
BRN,15058.0,97.0,76.85,0.77,449002.0,81.347,2021-11
BRN,15470.0,98.0,54.63,1.2,449002.0,81.347,2021-12
BGR,399.0,8.0,73.15,1.14,6781955.0,65.18,2020-03
BGR,1506.0,66.0,73.15,1.06,6781955.0,65.18,2020-04
BGR,2513.0,140.0,44.44,0.97,6781955.0,65.18,2020-05
BGR,4989.0,230.0,41.67,1.29,6781955.0,65.18,2020-06
BGR,11690.0,383.0,41.67,0.98,6781955.0,65.18,2020-07
BGR,16266.0,629.0,38.89,0.95,6781955.0,65.18,2020-08
BGR,20833.0,825.0,35.19,1.31,6781955.0,65.18,2020-09
BGR,52844.0,1279.0,48.15,1.5,6781955.0,65.18,2020-10
BGR,145300.0,4035.0,53.7,0.93,6781955.0,65.18,2020-11
BGR,202266.0,7576.0,53.7,0.75,6781955.0,65.18,2020-12
BGR,218748.0,9045.0,53.7,1.14,6781955.0,65.18,2021-01
BGR,247038.0,10191.0,53.7,1.31,6781955.0,65.18,2021-02
BGR,342633.0,13197.0,61.11,1.01,6781955.0,65.18,2021-03
BGR,404380.0,16399.0,50.93,0.67,6781955.0,65.18,2021-04
BGR,418577.0,17700.0,48.15,0.66,6781955.0,65.18,2021-05
BGR,421829.0,18061.0,48.15,0.86,6781955.0,65.18,2021-06
BGR,425054.0,18213.0,48.15,1.66,6781955.0,65.18,2021-07
BGR,455742.0,18896.0,23.15,1.14,6781955.0,65.18,2021-08
BGR,502162.0,20882.0,46.3,1.14,6781955.0,65.18,2021-09
BGR,602492.0,23999.0,49.18,1.08,6781955.0,65.18,2021-10
BGR,695057.0,28453.0,49.03,0.85,6781955.0,65.18,2021-11
BGR,747108.0,30955.0,45.82,1.42,6781955.0,65.18,2021-12
BFA,261.0,14.0,84.26,1.03,22673764.0,70.151,2020-03
BFA,645.0,43.0,84.26,0.87,22673764.0,70.151,2020-04
BFA,847.0,53.0,60.19,0.68,22673764.0,70.151,2020-05
BFA,962.0,53.0,45.37,1.07,22673764.0,70.151,2020-06
BFA,1106.0,53.0,45.37,1.0,22673764.0,70.151,2020-07
BFA,1368.0,55.0,39.81,1.13,22673764.0,70.151,2020-08
BFA,2056.0,58.0,36.11,0.96,22673764.0,70.151,2020-09
BFA,2500.0,67.0,22.22,1.01,22673764.0,70.151,2020-10
BFA,2886.0,68.0,22.22,1.51,22673764.0,70.151,2020-11
BFA,6707.0,85.0,13.89,1.11,22673764.0,70.151,2020-12
BFA,10682.0,120.0,16.67,0.87,22673764.0,70.151,2021-01
BFA,11982.0,142.0,22.22,0.84,22673764.0,70.151,2021-02
BFA,12717.0,146.0,30.56,0.94,22673764.0,70.151,2021-03
BFA,13310.0,157.0,25.0,0.77,22673764.0,70.151,2021-04
BFA,13434.0,166.0,25.0,0.81,22673764.0,70.151,2021-05
BFA,13479.0,168.0,22.22,0.77,22673764.0,70.151,2021-06
BFA,13573.0,169.0,22.22,1.06,22673764.0,70.151,2021-07
BFA,13777.0,171.0,13.89,1.21,22673764.0,70.151,2021-08
BFA,14243.0,184.0,13.89,1.07,22673764.0,70.151,2021-09
BFA,14793.0,214.0,13.89,0.27,22673764.0,70.151,2021-10
BFA,16000.0,286.0,13.89,0.06,22673764.0,70.151,2021-11
BFA,17632.0,318.0,13.89,0.25,22673764.0,70.151,2021-12
BDI,170.0,1.0,13.89,0.6,12889583.0,423.062,2020-06
BDI,387.0,1.0,13.89,0.66,12889583.0,423.062,2020-07
BDI,445.0,1.0,11.11,0.76,12889583.0,423.062,2020-08
BDI,508.0,1.0,14.81,0.76,12889583.0,423.062,2020-09
BDI,585.0,1.0,14.81,0.87,12889583.0,423.062,2020-10
BDI,688.0,1.0,14.81,0.97,12889583.0,423.062,2020-11
BDI,818.0,2.0,14.81,1.16,12889583.0,423.062,2020-12
BDI,1632.0,2.0,16.67,1.05,12889583.0,423.062,2021-01
BDI,2209.0,3.0,14.81,1.08,12889583.0,423.062,2021-02
BDI,2810.0,6.0,16.67,1.18,12889583.0,423.062,2021-03
BDI,3995.0,6.0,15.74,1.04,12889583.0,423.062,2021-04
BDI,4790.0,6.0,15.74,1.05,12889583.0,423.062,2021-05
BDI,5452.0,8.0,15.74,1.12,12889583.0,423.062,2021-06
BDI,7080.0,9.0,15.74,1.19,12889583.0,423.062,2021-07
BDI,11994.0,38.0,15.74,0.87,12889583.0,423.062,2021-08
BDI,17728.0,38.0,13.89,0.73,12889583.0,423.062,2021-09
BDI,20039.0,38.0,11.11,0.75,12889583.0,423.062,2021-10
BDI,20415.0,38.0,13.89,1.02,12889583.0,423.062,2021-11
BDI,27366.0,38.0,24.07,0.83,12889583.0,423.062,2021-12
KHM,2440.0,11.0,72.22,1.36,16767851.0,90.672,2021-03
KHM,13402.0,93.0,83.8,1.27,16767851.0,90.672,2021-04
KHM,30094.0,214.0,83.8,1.11,16767851.0,90.672,2021-05
KHM,50385.0,602.0,83.8,1.16,16767851.0,90.672,2021-06
KHM,77243.0,1397.0,83.33,0.88,16767851.0,90.672,2021-07
KHM,93055.0,1903.0,81.48,0.98,16767851.0,90.672,2021-08
KHM,112651.0,2319.0,77.78,0.85,16767851.0,90.672,2021-09
KHM,118522.0,2788.0,72.17,0.68,16767851.0,90.672,2021-10
KHM,120134.0,2940.0,56.41,0.66,16767851.0,90.672,2021-11
KHM,120493.0,3012.0,41.36,1.11,16767851.0,90.672,2021-12
CMR,193.0,6.0,57.41,1.41,27914542.0,50.885,2020-03
CMR,1832.0,61.0,71.3,1.32,27914542.0,50.885,2020-04
CMR,5904.0,191.0,63.89,1.21,27914542.0,50.885,2020-05
CMR,12592.0,313.0,60.19,1.0,27914542.0,50.885,2020-06
CMR,17255.0,391.0,60.19,0.97,27914542.0,50.885,2020-07
CMR,19142.0,411.0,57.41,0.97,27914542.0,50.885,2020-08
CMR,20838.0,418.0,52.78,0.85,27914542.0,50.885,2020-09
CMR,21793.0,426.0,45.37,0.79,27914542.0,50.885,2020-10
CMR,24445.0,437.0,31.48,0.78,27914542.0,50.885,2020-11
CMR,26277.0,448.0,20.37,0.61,27914542.0,50.885,2020-12
CMR,29617.0,462.0,35.19,0.5,27914542.0,50.885,2021-01
CMR,35714.0,551.0,35.19,0.39,27914542.0,50.885,2021-02
CMR,47669.0,721.0,35.19,0.4,27914542.0,50.885,2021-03
CMR,72250.0,1107.0,37.96,0.43,27914542.0,50.885,2021-04
CMR,78929.0,1275.0,29.63,0.4,27914542.0,50.885,2021-05
CMR,80858.0,1324.0,29.63,0.35,27914542.0,50.885,2021-06
CMR,82064.0,1334.0,29.63,0.35,27914542.0,50.885,2021-07
CMR,83425.0,1350.0,22.22,0.36,27914542.0,50.885,2021-08
CMR,92303.0,1459.0,38.89,0.52,27914542.0,50.885,2021-09
CMR,102499.0,1686.0,41.67,0.64,27914542.0,50.885,2021-10
CMR,106794.0,1791.0,22.22,0.6,27914542.0,50.885,2021-11
CMR,109367.0,1851.0,30.56,0.56,27914542.0,50.885,2021-12
CAN,10711.0,152.0,74.54,1.75,38454328.0,4.037,2020-03
CAN,57214.0,4055.0,74.54,0.98,38454328.0,4.037,2020-04
CAN,92067.0,7828.0,70.83,0.8,38454328.0,4.037,2020-05
CAN,104608.0,8722.0,68.98,0.9,38454328.0,4.037,2020-06
CAN,116886.0,8981.0,67.13,0.98,38454328.0,4.037,2020-07
CAN,129594.0,9147.0,67.13,1.2,38454328.0,4.037,2020-08
CAN,162560.0,9343.0,63.43,1.26,38454328.0,4.037,2020-09
CAN,237844.0,10226.0,65.28,1.16,38454328.0,4.037,2020-10
CAN,383468.0,12223.0,72.69,1.11,38454328.0,4.037,2020-11
CAN,590249.0,15736.0,72.69,1.04,38454328.0,4.037,2020-12
CAN,782912.0,20033.0,75.46,0.83,38454328.0,4.037,2021-01
CAN,870022.0,21995.0,75.46,0.99,38454328.0,4.037,2021-02
CAN,990662.0,22960.0,71.76,1.21,38454328.0,4.037,2021-03
CAN,1230530.0,24220.0,75.46,0.96,38454328.0,4.037,2021-04
CAN,1387091.0,25548.0,73.61,0.68,38454328.0,4.037,2021-05
CAN,1419748.0,26296.0,69.91,0.73,38454328.0,4.037,2021-06
CAN,1434967.0,26599.0,64.51,1.34,38454328.0,4.037,2021-07
CAN,1504281.0,26933.0,68.06,1.23,38454328.0,4.037,2021-08
CAN,1629026.0,27863.0,64.97,1.0,38454328.0,4.037,2021-09
CAN,1720166.0,28970.0,61.73,0.94,38454328.0,4.037,2021-10
CAN,1798195.0,29688.0,68.49,1.15,38454328.0,4.037,2021-11
CAN,2223735.0,30320.0,68.16,1.49,38454328.0,4.037,2021-12
CPV,121.0,1.0,79.63,0.91,593162.0,135.58,2020-04
CPV,435.0,4.0,79.17,1.37,593162.0,135.58,2020-05
CPV,1227.0,15.0,79.17,1.27,593162.0,135.58,2020-06
CPV,2451.0,23.0,65.28,1.01,593162.0,135.58,2020-07
CPV,3884.0,40.0,65.28,1.16,593162.0,135.58,2020-08
CPV,6024.0,60.0,67.13,1.13,593162.0,135.58,2020-09
CPV,8793.0,95.0,71.3,0.93,593162.0,135.58,2020-10
CPV,10761.0,105.0,71.3,0.87,593162.0,135.58,2020-11
CPV,11840.0,113.0,64.81,1.16,593162.0,135.58,2020-12
CPV,14070.0,134.0,59.26,0.95,593162.0,135.58,2021-01
CPV,15400.0,147.0,59.26,1.09,593162.0,135.58,2021-02
CPV,17470.0,168.0,53.7,1.31,593162.0,135.58,2021-03
CPV,23882.0,217.0,59.26,1.11,593162.0,135.58,2021-04
CPV,30439.0,264.0,59.26,0.76,593162.0,135.58,2021-05
CPV,32457.0,286.0,59.26,0.89,593162.0,135.58,2021-06
CPV,33791.0,298.0,59.26,0.95,593162.0,135.58,2021-07
CPV,35354.0,313.0,59.26,1.26,593162.0,135.58,2021-08
CPV,37576.0,339.0,41.67,0.71,593162.0,135.58,2021-09
CPV,38215.0,349.0,49.07,0.68,593162.0,135.58,2021-10
CPV,38370.0,349.0,37.96,1.38,593162.0,135.58,2021-11
CPV,41732.0,352.0,57.37,2.73,593162.0,135.58,2021-12
CAF,1011.0,2.0,75.93,1.13,5579148.0,7.479,2020-05
CAF,3745.0,47.0,64.81,0.88,5579148.0,7.479,2020-06
CAF,4608.0,59.0,50.93,0.57,5579148.0,7.479,2020-07
CAF,4711.0,62.0,50.93,0.61,5579148.0,7.479,2020-08
CAF,4829.0,62.0,56.48,0.51,5579148.0,7.479,2020-09
CAF,4866.0,62.0,24.07,0.51,5579148.0,7.479,2020-10
CAF,4913.0,63.0,20.37,0.44,5579148.0,7.479,2020-11
CAF,4963.0,63.0,16.67,0.24,5579148.0,7.479,2020-12
CAF,4981.0,63.0,22.22,0.24,5579148.0,7.479,2021-01
CAF,5004.0,63.0,18.52,0.38,5579148.0,7.479,2021-02
CAF,5161.0,67.0,12.96,0.98,5579148.0,7.479,2021-03
CAF,6411.0,88.0,11.11,1.03,5579148.0,7.479,2021-04
CAF,7091.0,98.0,11.11,0.51,5579148.0,7.479,2021-05
CAF,7141.0,98.0,11.11,0.23,5579148.0,7.479,2021-06
CAF,7151.0,98.0,11.11,0.15,5579148.0,7.479,2021-07
CAF,11296.0,100.0,24.07,0.19,5579148.0,7.479,2021-08
CAF,11371.0,100.0,11.11,0.4,5579148.0,7.479,2021-09
CAF,11518.0,100.0,18.52,0.3,5579148.0,7.479,2021-10
CAF,11708.0,101.0,24.07,0.16,5579148.0,7.479,2021-11
CAF,12163.0,101.0,24.07,0.31,5579148.0,7.479,2021-12
TCD,778.0,65.0,74.07,0.75,17723312.0,11.833,2020-05
TCD,866.0,74.0,67.59,0.63,17723312.0,11.833,2020-06
TCD,936.0,75.0,70.37,0.78,17723312.0,11.833,2020-07
TCD,1013.0,77.0,64.81,1.11,17723312.0,11.833,2020-08
TCD,1200.0,85.0,76.85,1.08,17723312.0,11.833,2020-09
TCD,1483.0,98.0,70.37,1.0,17723312.0,11.833,2020-10
TCD,1688.0,101.0,70.37,1.11,17723312.0,11.833,2020-11
TCD,2113.0,104.0,61.11,1.28,17723312.0,11.833,2020-12
TCD,3376.0,118.0,74.07,0.94,17723312.0,11.833,2021-01
TCD,3973.0,140.0,25.0,0.96,17723312.0,11.833,2021-02
TCD,4533.0,164.0,16.67,0.87,17723312.0,11.833,2021-03
TCD,4817.0,170.0,25.0,0.86,17723312.0,11.833,2021-04
TCD,4931.0,173.0,25.0,0.69,17723312.0,11.833,2021-05
TCD,4951.0,174.0,27.78,0.7,17723312.0,11.833,2021-06
TCD,4973.0,174.0,25.0,0.92,17723312.0,11.833,2021-07
TCD,4992.0,174.0,25.0,0.99,17723312.0,11.833,2021-08
TCD,5038.0,174.0,22.22,0.89,17723312.0,11.833,2021-09
TCD,5069.0,174.0,22.22,0.24,17723312.0,11.833,2021-10
TCD,5107.0,175.0,22.22,0.05,17723312.0,11.833,2021-11
TCD,5703.0,181.0,35.19,0.14,17723312.0,11.833,2021-12
CHL,2844.0,12.0,75.93,1.73,19603736.0,24.282,2020-03
CHL,17702.0,227.0,75.93,1.55,19603736.0,24.282,2020-04
CHL,123550.0,1054.0,81.02,1.27,19603736.0,24.282,2020-05
CHL,279393.0,5688.0,81.02,0.83,19603736.0,24.282,2020-06
CHL,355667.0,9457.0,90.28,0.9,19603736.0,24.282,2020-07
CHL,411726.0,11289.0,87.5,1.0,19603736.0,24.282,2020-08
CHL,462991.0,12741.0,87.5,1.03,19603736.0,24.282,2020-09
CHL,510256.0,14207.0,87.5,0.97,19603736.0,24.282,2020-10
CHL,551743.0,15410.0,76.39,1.02,19603736.0,24.282,2020-11
CHL,608973.0,16608.0,79.17,1.18,19603736.0,24.282,2020-12
CHL,727109.0,18452.0,79.17,0.96,19603736.0,24.282,2021-01
CHL,824625.0,20572.0,79.17,1.09,19603736.0,24.282,2021-02
CHL,995538.0,23135.0,79.17,1.1,19603736.0,24.282,2021-03
CHL,1198245.0,26353.0,84.72,0.92,19603736.0,24.282,2021-04
CHL,1384346.0,29300.0,84.72,1.09,19603736.0,24.282,2021-05
CHL,1555902.0,32545.0,84.72,0.75,19603736.0,24.282,2021-06
CHL,1615771.0,35448.0,58.68,0.78,19603736.0,24.282,2021-07
CHL,1638675.0,36937.0,58.26,0.84,19603736.0,24.282,2021-08
CHL,1654264.0,37468.0,58.07,1.15,19603736.0,24.282,2021-09
CHL,1695048.0,37757.0,41.67,1.15,19603736.0,24.282,2021-10
CHL,1762751.0,38346.0,38.85,0.9,19603736.0,24.282,2021-11
CHL,1806494.0,39115.0,38.59,1.19,19603736.0,24.282,2021-12
CHN,9783.0,213.0,69.91,2.82,1425887360.0,147.674,2020-01
CHN,79251.0,2835.0,81.02,0.32,1425887360.0,147.674,2020-02
CHN,83065.0,3319.0,73.61,0.75,1425887360.0,147.674,2020-03
CHN,85746.0,4693.0,56.94,0.52,1425887360.0,147.674,2020-04
CHN,86367.0,4704.0,81.94,0.71,1425887360.0,147.674,2020-05
CHN,87060.0,4706.0,78.24,0.79,1425887360.0,147.674,2020-06
CHN,88182.0,4706.0,78.24,1.15,1425887360.0,147.674,2020-07
CHN,89454.0,4707.0,78.24,0.72,1425887360.0,147.674,2020-08
CHN,90403.0,4708.0,54.17,1.02,1425887360.0,147.674,2020-09
CHN,91784.0,4709.0,63.43,1.19,1425887360.0,147.674,2020-10
CHN,92885.0,4718.0,81.94,1.3,1425887360.0,147.674,2020-11
CHN,93679.0,4733.0,78.24,0.95,1425887360.0,147.674,2020-12
CHN,97328.0,4779.0,78.24,0.56,1425887360.0,147.674,2021-01
CHN,97944.0,4810.0,61.57,0.99,1425887360.0,147.674,2021-02
CHN,98594.0,4818.0,50.0,1.13,1425887360.0,147.674,2021-03
CHN,99467.0,4821.0,78.24,0.94,1425887360.0,147.674,2021-04
CHN,100394.0,4821.0,66.2,1.08,1425887360.0,147.674,2021-05
CHN,101600.0,4822.0,74.54,0.93,1425887360.0,147.674,2021-06
CHN,103298.0,4835.0,70.83,1.37,1425887360.0,147.674,2021-07
CHN,105775.0,4844.0,70.83,0.84,1425887360.0,147.674,2021-08
CHN,107438.0,4856.0,76.39,0.87,1425887360.0,147.674,2021-09
CHN,108973.0,4866.0,70.83,1.35,1425887360.0,147.674,2021-10
CHN,111125.0,4876.0,70.83,1.42,1425887360.0,147.674,2021-11
CHN,115168.0,4890.0,79.17,1.31,1425887360.0,147.674,2021-12
COL,906.0,16.0,87.96,1.69,51874028.0,44.223,2020-03
COL,6507.0,293.0,90.74,1.37,51874028.0,44.223,2020-04
COL,29383.0,939.0,87.04,1.31,51874028.0,44.223,2020-05
COL,97846.0,3334.0,87.04,1.2,51874028.0,44.223,2020-06
COL,295508.0,10105.0,87.04,1.2,51874028.0,44.223,2020-07
COL,615094.0,19662.0,87.04,0.89,51874028.0,44.223,2020-08
COL,829679.0,25998.0,71.3,0.95,51874028.0,44.223,2020-09
COL,1074184.0,31314.0,65.74,1.09,51874028.0,44.223,2020-10
COL,1316806.0,36766.0,60.19,1.07,51874028.0,44.223,2020-11
COL,1642775.0,43213.0,60.19,1.06,51874028.0,44.223,2020-12
COL,2094884.0,53983.0,81.02,0.77,51874028.0,44.223,2021-01
COL,2251690.0,59766.0,81.02,0.84,51874028.0,44.223,2021-02
COL,2406377.0,63422.0,81.02,1.33,51874028.0,44.223,2021-03
COL,2859724.0,73720.0,75.93,1.01,51874028.0,44.223,2021-04
COL,3406456.0,88774.0,62.96,1.18,51874028.0,44.223,2021-05
COL,4240982.0,106544.0,59.26,0.98,51874028.0,44.223,2021-06
COL,4785320.0,120723.0,46.3,0.71,51874028.0,44.223,2021-07
COL,4909086.0,124945.0,46.3,0.74,51874028.0,44.223,2021-08
COL,4957277.0,126299.0,46.3,0.96,51874028.0,44.223,2021-09
COL,5002387.0,127281.0,46.3,1.09,51874028.0,44.223,2021-10
COL,5069644.0,128528.0,46.64,0.97,51874028.0,44.223,2021-11
COL,5157440.0,129942.0,49.4,2.01,51874028.0,44.223,2021-12
COG,220.0,9.0,97.22,0.91,5970430.0,15.405,2020-04
COG,611.0,20.0,82.41,0.9,5970430.0,15.405,2020-05
COG,1087.0,37.0,73.15,0.78,5970430.0,15.405,2020-06
COG,3200.0,54.0,62.04,0.67,5970430.0,15.405,2020-07
COG,3979.0,78.0,62.04,0.53,5970430.0,15.405,2020-08
COG,5089.0,89.0,56.48,0.51,5970430.0,15.405,2020-09
COG,5290.0,92.0,47.22,0.53,5970430.0,15.405,2020-10
COG,5774.0,94.0,47.22,0.42,5970430.0,15.405,2020-11
COG,7107.0,108.0,52.78,0.45,5970430.0,15.405,2020-12
COG,7887.0,117.0,43.52,0.37,5970430.0,15.405,2021-01
COG,8820.0,128.0,43.52,0.36,5970430.0,15.405,2021-02
COG,9681.0,135.0,50.93,0.33,5970430.0,15.405,2021-03
COG,10678.0,144.0,55.56,0.4,5970430.0,15.405,2021-04
COG,11658.0,153.0,50.93,0.54,5970430.0,15.405,2021-05
COG,12596.0,165.0,50.93,0.67,5970430.0,15.405,2021-06
COG,13186.0,178.0,48.15,0.67,5970430.0,15.405,2021-07
COG,13588.0,183.0,29.63,0.68,5970430.0,15.405,2021-08
COG,14244.0,193.0,25.0,0.81,5970430.0,15.405,2021-09
COG,17323.0,258.0,36.11,0.84,5970430.0,15.405,2021-10
COG,18970.0,354.0,48.73,0.7,5970430.0,15.405,2021-11
COG,20089.0,367.0,57.22,0.61,5970430.0,15.405,2021-12
CRI,347.0,2.0,71.3,1.03,5180836.0,96.079,2020-03
CRI,719.0,6.0,81.48,0.95,5180836.0,96.079,2020-04
CRI,1056.0,10.0,72.22,1.4,5180836.0,96.079,2020-05
CRI,3459.0,16.0,73.61,1.47,5180836.0,96.079,2020-06
CRI,17820.0,150.0,73.61,1.17,5180836.0,96.079,2020-07
CRI,41287.0,436.0,61.11,1.13,5180836.0,96.079,2020-08
CRI,75760.0,904.0,62.96,1.02,5180836.0,96.079,2020-09
CRI,109971.0,1385.0,58.33,1.0,5180836.0,96.079,2020-10
CRI,139638.0,1726.0,55.56,1.05,5180836.0,96.079,2020-11
CRI,169321.0,2185.0,66.67,1.06,5180836.0,96.079,2020-12
CRI,193276.0,2604.0,66.67,0.91,5180836.0,96.079,2021-01
CRI,204341.0,2800.0,59.26,1.05,5180836.0,96.079,2021-02
CRI,216764.0,2957.0,59.26,1.21,5180836.0,96.079,2021-03
CRI,250991.0,3231.0,59.26,1.29,5180836.0,96.079,2021-04
CRI,318986.0,4041.0,66.67,1.03,5180836.0,96.079,2021-05
CRI,367938.0,4667.0,55.56,1.02,5180836.0,96.079,2021-06
CRI,406814.0,5030.0,54.63,1.13,5180836.0,96.079,2021-07
CRI,463726.0,5506.0,54.63,1.13,5180836.0,96.079,2021-08
CRI,532185.0,6386.0,52.28,0.91,5180836.0,96.079,2021-09
CRI,559698.0,7029.0,51.92,0.75,5180836.0,96.079,2021-10
CRI,566839.0,7299.0,45.63,0.81,5180836.0,96.079,2021-11
CRI,570556.0,7353.0,45.31,1.05,5180836.0,96.079,2021-12
CIV,179.0,1.0,80.56,1.42,28160548.0,76.399,2020-03
CIV,1275.0,14.0,80.56,1.13,28160548.0,76.399,2020-04
CIV,2833.0,33.0,64.81,1.32,28160548.0,76.399,2020-05
CIV,9499.0,68.0,66.2,1.06,28160548.0,76.399,2020-06
